run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,sell,2025-01-02 16:35:00,2025-01-02 17:35:00,12,0.1,21014.8,21012.5,0.23,0.23,0,0,10.113,17.537,0.022743,early,vol_mid,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,sell,2025-01-02 20:30:00,2025-01-02 21:30:00,12,0.1,20810.8,20860,-4.92,-4.92,0,0,7.588,5.925,-0.648392,late,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,sell,2025-01-03 16:35:00,2025-01-03 16:40:00,1,0.1,21079.3,21161.9,-8.26,-8.26,0,0,1.725,8.487,-4.78841,early,vol_low,downtrend,adx_20_25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,buy,2025-01-03 16:40:00,2025-01-03 17:40:00,12,0.1,21161.9,21101.5,-6.03,-6.03,0,0,2.605,15.157,-2.31478,early,vol_mid,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,sell,2025-01-06 16:35:00,2025-01-06 17:45:00,14,0.1,21538.6,21629.6,-9.1,-9.1,0,0,2.35,10.625,-3.87234,early,vol_mid,downtrend,adx_20_25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,sell,2025-01-07 16:35:00,2025-01-07 17:35:00,12,0.1,21512.1,21271.5,24.07,24.07,0,0,26.275,4.5,0.91608,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,sell,2025-01-07 17:45:00,2025-01-07 18:45:00,12,0.1,21217.3,21268,-5.07,-5.07,0,0,5.513,11.787,-0.919644,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,sell,2025-01-08 16:35:00,2025-01-08 17:10:00,7,0.1,21136,21117,1.91,1.91,0,0,8.5,3.388,0.224706,early,vol_mid,downtrend,adx_20_25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,buy,2025-01-08 17:10:00,2025-01-08 18:10:00,12,0.1,21117,21084.5,-3.25,-3.25,0,0,1.618,12.045,-2.00865,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,sell,2025-01-10 16:35:00,2025-01-10 17:05:00,6,0.1,20929.6,20712.1,21.76,21.76,0,0,22.838,0.9,0.952798,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,11,buy,2025-01-10 17:05:00,2025-01-10 17:15:00,2,0.1,20712.1,20676.9,-3.52,-3.52,0,0,2.205,6.42,-1.59637,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,12,sell,2025-01-10 17:15:00,2025-01-10 18:15:00,12,0.1,20676.9,20704.7,-2.78,-2.78,0,0,0.1,21.737,-27.8,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,13,sell,2025-01-13 16:35:00,2025-01-13 17:35:00,12,0.1,20547,20543.5,0.34,0.34,0,0,6.137,9.063,0.0554017,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,14,sell,2025-01-14 16:35:00,2025-01-14 17:35:00,12,0.1,20858,20781.1,7.69,7.69,0,0,10.5,5.75,0.732381,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,15,sell,2025-01-15 16:35:00,2025-01-15 17:15:00,8,0.1,21054.8,21155,-10.02,-10.02,0,0,7.762,12.6,-1.2909,early,vol_high,downtrend,adx_gt25,spread_low
run09A_qda_reg008_full58_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,16,buy,2025-01-15 17:15:00,2025-01-15 18:15:00,12,0.1,21155,21145.3,-0.97,-0.97,0,0,4.28,4.595,-0.226636,early,vol_mid,downtrend,adx_gt25,spread_low
