protocol_id,branch_id,branch_name,control_id,control_role,predeclared_control_design,must_warn_if,claim_effect
run335F_design_guarded_branch_probe_protocols_v1__cost_spread_slippage_grid_guard,run335C_b01_cost_spread_slippage_grid_guard,cost_spread_slippage_grid_guard,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__curve_noncalendar_state_holdout,run335C_b02_curve_noncalendar_state_holdout,curve_noncalendar_state_holdout,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__direction_symmetry_no_side_drop,run335C_b03_direction_symmetry_no_side_drop,direction_symmetry_no_side_drop,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__drawdown_underwater_recovery_quality,run335C_b04_drawdown_underwater_recovery_quality,drawdown_underwater_recovery_quality,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__regime_predeclared_macro_state,run335C_b05_regime_predeclared_macro_state,regime_predeclared_macro_state,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__runtime_identity_strict_handoff,run335C_b06_runtime_identity_strict_handoff,runtime_identity_strict_handoff,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__cp322a_exact_blocker_control,run335C_b07_cp322a_exact_blocker_control,cp322a_exact_blocker_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__cost_curve_drawdown_interaction_guard,run335C_b08_cost_curve_drawdown_interaction_guard,cost_curve_drawdown_interaction_guard,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__regime_direction_interaction_guard,run335C_b09_regime_direction_interaction_guard,regime_direction_interaction_guard,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__subject_swap_negative_control,run335C_b10_subject_swap_negative_control,subject_swap_negative_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__subject_swap_negative_control,run335C_b10_subject_swap_negative_control,subject_swap_negative_control,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
run335F_design_guarded_branch_probe_protocols_v1__null_adjacent_period_control,run335C_b11_null_adjacent_period_control,null_adjacent_period_control,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,control behaves similarly or better; branch becomes overfit memory,prevents protocol from becoming candidate evidence if control behaves like target
