run_id,input_path,exists,sha256,input_role,claim_boundary
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BY/final_decision.json,True,6ecc73eb131d996d448fa36316d46265cc61ba493e5a201df027e785c6699414,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BY/run364BZ_guard_input_queue.csv,True,0478aed157cfb550948200a27b90a5d7394bb54e3bcc16200a9b237fed3b5a9d,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BY/mt5_trade_attribution_by_variant.csv,True,e696e17d71987751cff1bb8b1ca8a414e3ea09a37316a3a90e2a8f53c9597a12,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BY/trade_membership_delta.csv,True,7fb13e568cf5eb17921d37c2946f46db3f266541e4c0858fec06a99795f343b4,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BY/variant_pair_deltas.csv,True,4dc84f9a9a3fc58a34fa9ff2316d6415cfa8a29de84ec66a5d42a6a60dd01927,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364BY_review_overlay_hour17_native_short_ablation_runtime_probe.md,True,6f7ef96f496fa86d8995182353a8c7d8d3e641ce97d84e79bb388563ebaac0e9,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BX/runtime_policy_config.json,True,75cac59eca4ebd92a1bd0013810733041e64cdc5a1a7fc84a95731d86a0b03ca,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BX/runtime_ablation_scoreboard.csv,True,e5298c3fa06432c11432b792216659d7ec99433310cf1c6f4b73378bcfb8925c,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5,True,43a15043b4bf0ffa95d3a3f016e3947212a1058e7f1be760b62b64f8d4caaa1e,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BZ_materialize_bx03_december_late_session_guard_inputs_without_db_v1,docs/contracts/mt5_ea_input_order_contract_fpmarkets_v2.md,True,c9082692c2f01b40d4422274721c22b0074ec1f17a726c0e25387b5c74568fe5,BZ materialization source(BZ 구체화 원천),research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
