run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:45:00,2025-01-02 17:15:00,6,0.1,20961.6,21169.7,20.81,20.81,0,0,22.855,0.995,0.910523,early,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:20:00,2025-01-02 17:50:00,6,0.1,21107,21040.8,-6.62,-6.62,0,0,0.88,14.995,-7.52273,early,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 17:55:00,2025-01-02 18:25:00,6,0.1,21063.9,21034.4,-2.95,-2.95,0,0,0.255,13.07,-11.5686,early,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-02 20:10:00,2025-01-02 20:40:00,6,0.1,20821.6,20765.8,-5.58,-5.58,0,0,0,8.12,NA,mid,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-02 20:45:00,2025-01-02 21:15:00,6,0.1,20811.5,20812.6,0.11,0.11,0,0,3.905,7.658,0.028169,late,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-03 16:40:00,2025-01-03 17:10:00,6,0.1,21161.9,21151.9,-1,-1,0,0,2.605,10.545,-0.383877,early,vol_mid,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-03 17:15:00,2025-01-03 17:45:00,6,0.1,21098.2,21123.5,2.53,2.53,0,0,4.755,8.795,0.532072,early,vol_high,downtrend,adx_gt25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-03 18:30:00,2025-01-03 19:00:00,6,0.1,21175.4,21212,3.67,3.67,0,0,6.38,0.645,0.575235,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-06 16:35:00,2025-01-06 17:05:00,6,0.1,21539.8,21581.5,4.17,4.17,0,0,6.668,2.47,0.625375,early,vol_mid,downtrend,adx_20_25,spread_low
run12O_catboost_long_hold6_q85_compression_probe_v1,mt5_routed_long_hold6_q85_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-06 17:10:00,2025-01-06 17:40:00,6,0.1,21587.5,21612.2,2.48,2.48,0,0,5.742,4.77,0.431905,early,feature_missing,feature_missing,feature_missing,spread_low
