run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,buy,2025-10-01 16:55:00,2025-10-01 17:45:00,10,0.1,24571.9,24682.5,11.07,11.07,0,0,13.217,2.548,0.837558,early,vol_mid,downtrend,adx_20_25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,sell,2025-10-02 16:40:00,2025-10-02 17:25:00,9,0.1,24876.2,24877.6,-0.15,-0.15,0,0,6.55,0.512,-0.0229008,early,vol_low,downtrend,adx_gt25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,buy,2025-10-08 16:35:00,2025-10-08 17:25:00,10,0.1,24936.2,25011.7,7.56,7.56,0,0,10.605,1.32,0.712871,early,vol_low,downtrend,adx_20_25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,sell,2025-10-10 18:00:00,2025-10-10 18:45:00,9,0.1,25011.3,24679.7,33.16,33.16,0,0,52.2,0,0.635249,early,vol_high,downtrend,adx_20_25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,sell,2025-10-10 18:55:00,2025-10-10 19:40:00,9,0.1,24683.5,24600.1,8.34,8.34,0,0,12.175,0,0.68501,mid,vol_high,downtrend,adx_gt25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,sell,2025-10-10 20:05:00,2025-10-10 20:50:00,9,0.1,24441,24519,-7.8,-7.8,0,0,2,12.662,-3.9,mid,vol_high,downtrend,adx_gt25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,sell,2025-10-10 20:55:00,2025-10-10 21:45:00,10,0.1,24476.5,24445.3,3.12,3.12,0,0,3.475,5.9,0.897842,late,vol_mid,downtrend,adx_gt25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,buy,2025-10-13 16:45:00,2025-10-13 17:40:00,11,0.1,24639.5,24707.9,6.84,6.84,0,0,10.005,4.383,0.683658,early,vol_high,downtrend,adx_20_25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,sell,2025-10-14 16:40:00,2025-10-14 16:55:00,3,0.1,24338.9,24375.3,-3.65,-3.65,0,0,8.513,4.525,-0.428756,early,vol_mid,downtrend,adx_20_25,spread_low
run03L_et_recency_weighted_single_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,buy,2025-10-14 16:55:00,2025-10-14 17:40:00,9,0.1,24375.3,24558.8,18.34,18.34,0,0,18.93,0.645,0.968833,early,vol_high,downtrend,adx_gt25,spread_low
