run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:40:00,2025-01-02 17:40:00,12,0.1,20924,21001.2,7.72,7.72,0,0,26.617,1.033,0.29004,early,vol_high,downtrend,adx_gt25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:45:00,2025-01-03 17:00:00,279,0.1,20988.8,21132.5,14.38,13.98,-0.4,0,19.302,25.82,0.724277,early,vol_high,downtrend,adx_gt25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-03 17:05:00,2025-01-03 18:05:00,12,0.1,21172.7,21148.5,-2.42,-2.42,0,0,1.517,16.245,-1.59525,early,vol_high,downtrend,adx_gt25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-06 16:35:00,2025-01-06 17:35:00,12,0.1,21539.8,21617,7.72,7.72,0,0,10.505,2.47,0.734888,early,vol_mid,downtrend,adx_20_25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-06 17:40:00,2025-01-07 16:55:00,279,0.1,21613.5,21518.8,-9.47,-9.87,-0.4,0,4.18,20.683,-2.36124,early,feature_missing,feature_missing,feature_missing,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-07 17:00:00,2025-01-07 17:40:00,8,0.1,21475.7,21193.4,-28.23,-28.23,0,0,0,29.27,NA,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,7,sell,2025-01-07 17:40:00,2025-01-07 18:00:00,4,0.1,21193.4,21311.7,-11.83,-11.83,0,0,3.125,12.038,-3.7856,early,vol_high,downtrend,adx_gt25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-07 18:00:00,2025-01-08 17:15:00,279,0.1,21311.7,21008.9,-30.28,-30.68,-0.4,0,2.342,32.59,-13.0999,early,vol_high,downtrend,adx_gt25,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-08 17:20:00,2025-01-10 16:35:00,567,0.1,21054.9,20929.6,-12.53,-13.33,-0.8,0,14.055,23.785,-0.948417,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12E_catboost_session_timing_probe_v1,mt5_routed_session_early_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-10 16:40:00,2025-01-10 17:20:00,8,0.1,20869.2,20708.4,-16.08,-16.08,0,0,3.93,22.132,-4.0916,early,vol_high,downtrend,adx_gt25,spread_low
