blueprint_id,queue_id,branch_id,lane,blueprint_name,blueprint_family,ordinal,purpose,future_artifact_hint,source_acceptance_artifact,execution_status,model_training_allowed,mt5_execution_allowed,selection_allowed,forward_decision_allowed,forbidden,claim_boundary
repair_proxy_exclusion_handoff_contract__same_bar_repair_identity_manifest_builder,run336F_repair_proxy_exclusion_handoff_contract,repair_proxy_exclusion_handoff_contract,repair,same_bar_repair_identity_manifest_builder,repair_identity,1,materialize auditable execution blueprint without training or MT5 execution,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/repair_proxy_exclusion_handoff_contract__same_bar_repair_identity_manifest_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__proxy_null_rank_validator,run336F_repair_proxy_exclusion_handoff_contract,repair_proxy_exclusion_handoff_contract,repair,proxy_null_rank_validator,proxy_exclusion,2,"prevent old proxy or proxy-only evidence from entering rank, selection, or Forward decision",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/repair_proxy_exclusion_handoff_contract__proxy_null_rank_validator.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__handoff_identity_diff_template,run336F_repair_proxy_exclusion_handoff_contract,repair_proxy_exclusion_handoff_contract,repair,handoff_identity_diff_template,handoff_identity,3,"bind Python, ONNX, MT5, report, telemetry, and row-level identity before runtime interpretation",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/repair_proxy_exclusion_handoff_contract__handoff_identity_diff_template.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__cost_stress_runner,run336F_defense_cost_curve_underwater_gate,defense_cost_curve_underwater_gate,defense,cost_stress_runner,cost_curve,1,"force cost stress, curve pocket, underwater stretch, and lot-normalized views before comparison",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_cost_curve_underwater_gate__cost_stress_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__rolling_curve_pocket_runner,run336F_defense_cost_curve_underwater_gate,defense_cost_curve_underwater_gate,defense,rolling_curve_pocket_runner,cost_curve,2,"force cost stress, curve pocket, underwater stretch, and lot-normalized views before comparison",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_cost_curve_underwater_gate__rolling_curve_pocket_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__underwater_stretch_runner,run336F_defense_cost_curve_underwater_gate,defense_cost_curve_underwater_gate,defense,underwater_stretch_runner,cost_curve,3,"force cost stress, curve pocket, underwater stretch, and lot-normalized views before comparison",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_cost_curve_underwater_gate__underwater_stretch_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__lot_normalized_view_builder,run336F_defense_cost_curve_underwater_gate,defense_cost_curve_underwater_gate,defense,lot_normalized_view_builder,cost_curve,4,"force cost stress, curve pocket, underwater stretch, and lot-normalized views before comparison",stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_cost_curve_underwater_gate__lot_normalized_view_builder.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__long_short_attribution_runner,run336F_defense_direction_symmetry_negative_control,defense_direction_symmetry_negative_control,defense,long_short_attribution_runner,direction,1,force long/short attribution and reject after-result side dropping,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_direction_symmetry_negative_control__long_short_attribution_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__direction_label_flip_canary_runner,run336F_defense_direction_symmetry_negative_control,defense_direction_symmetry_negative_control,defense,direction_label_flip_canary_runner,negative_control,2,make the named overfit shortcut fail audibly before any positive result can be read,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_direction_symmetry_negative_control__direction_label_flip_canary_runner.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__side_drop_rejection_validator,run336F_defense_direction_symmetry_negative_control,defense_direction_symmetry_negative_control,defense,side_drop_rejection_validator,direction,3,force long/short attribution and reject after-result side dropping,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336H/defense_direction_symmetry_negative_control__side_drop_rejection_validator.csv,stages/336_onnx_research_packet__constraint_bound_repair_defense_offense_rebuild/02_runs/run336E/protocol_acceptance_matrix.csv,materialized_blueprint_no_execution,false,false,false,false,model_training;threshold_retuning;lot_optimization;candidate_selection;Forward_Passed;runtime_authority;direct_forward_pocket_filter,research_development_only_stage336F_execution_blueprint_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
