run_id,input_path,exists,sha256,input_role,claim_boundary
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/final_decision.json,True,7ae207fbe354e1f9033551842efeb17ee77ab3cb33134cc68de30e71b2e91878,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/run364CF_cost_stable_h17_source_guard_offensive_queue.csv,True,482036988241b0ce2ae7377f4d14d1848f50b8ac02b641117ec0dd5c017da99e,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/cd_pair_deltas.csv,True,4dd2b7aa0652e0e38b1600ef3bf7df5d38fcad5c82cc53cad2e582ce79159c15,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/cd02_vs_cd03_source_overlay_value_decomposition.csv,True,6215e0e07b48bce2f1a2f98d7674fb4808ed27bed00893c158cfa6cf5c7a29cf,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/cd_trade_attribution_by_variant.csv,True,2828524f5a7710af2135a803ed89b6974ae528acf4fb46d4991fd1723e05c80c,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/attribution_by_variant_source_bucket.csv,True,034f8b43b2df3751597cc931726b9f220a90b757ad5aa90185a6ddbbadf1aab3,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/cd_runtime_scoreboard_review.csv,True,4711ce76df68b97f8aa07d9aca6e294ae39d8919e001be5e16f5c74d7567f701,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/cd_set_parameter_diff.csv,True,6b9818731c4c769c1a5a8b039ee42de16e094bb6af42e6528d13f0ce65c84ac4,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/common_artifact_identity_check.csv,True,1ddb72dc46e531d9a29c5413d3dd8dadaea4a82915cef9fd1ea309fc46bfa9b4,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/report_metric_reconciliation.csv,True,2c7b20b3e38d2c95112a45ea7adf1a1fbf35de2f992b6ac7cea665d407b5593b,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/required_gate_coverage_audit.csv,True,2b340926229567e8f534a8f1f368d58da5bda9807e77815a143e5e24cf2afaaa,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe.md,True,e0818bbba9bbeab0b0a0cd84a8915d1218b22760ef06a42068ede4fa21cccac6,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CF_materialize_cost_stable_h17_source_guard_offensive_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364CE/run_manifest.json,True,8ffc654e07d87fdc9d07753257af4eaf840eb6ed963cdb06c738119dff4ae2e0,CF source from CE review(CE 리뷰에서 온 CF 원천),research_development_runtime_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
