run_id,source_run_id,queue_id,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,record_view,attempt_name,tier_scope,route_role,split,trade_index,direction,open_time,close_time,holding_minutes,month,weekday,close_hour_report,session_report,chron_segment,volume,gross_profit,net_profit,commission,swap,source_report_path
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,15.0,2025-01,Thursday,16,session_13_20_report_time,chron_early,0.19,-6.93,-6.93,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,2,buy,2025-01-02 17:30:00,2025-01-02 17:45:00,15.0,2025-01,Thursday,17,session_13_20_report_time,chron_early,0.08,-3.9,-3.9,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,3,buy,2025-01-02 18:30:00,2025-01-02 18:45:00,15.0,2025-01,Thursday,18,session_13_20_report_time,chron_early,0.07,0.26,0.26,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,4,sell,2025-01-02 20:30:00,2025-01-02 20:45:00,15.0,2025-01,Thursday,20,session_13_20_report_time,chron_early,0.09,-0.06,-0.06,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,5,sell,2025-01-02 21:50:00,2025-01-02 23:02:14,72.233333,2025-01,Thursday,23,session_21_23_report_time,chron_early,0.14,-11.0,-11.0,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,6,buy,2025-01-03 17:35:00,2025-01-03 17:50:00,15.0,2025-01,Friday,17,session_13_20_report_time,chron_early,0.07,1.46,1.46,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,7,sell,2025-01-03 18:10:00,2025-01-03 18:25:00,15.0,2025-01,Friday,18,session_13_20_report_time,chron_early,0.09,-4.45,-4.45,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,8,buy,2025-01-06 17:15:00,2025-01-06 17:30:00,15.0,2025-01,Monday,17,session_13_20_report_time,chron_early,0.12,2.8,2.8,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,9,sell,2025-01-06 21:05:00,2025-01-06 21:15:00,10.0,2025-01,Monday,21,session_21_23_report_time,chron_early,0.18,-4.29,-4.29,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
run267EE_stage267_runtime_gap_aware_seventh_followup_or_prune_balance_timeslice_trade_quality_review_v1,run267ED_stage267_runtime_gap_aware_seventh_followup_or_prune_mt5_execution_v1,q01_s258_2025h1_period_survival_gate,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,Tier A,tier_a_only,adjacent_2025_h1_validation_post_2024,10,buy,2025-01-06 21:15:00,2025-01-06 21:30:00,15.0,2025-01,Monday,21,session_21_23_report_time,chron_early,0.17,0.01,0.01,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267ED/runtime_gap_aware_seventh_followup_or_prune_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267ED_run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1.htm
