run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,buy,2025-10-01 17:05:00,2025-10-01 18:00:00,11,0.1,24615.8,24689.2,7.34,7.34,0,0,8.83,2.832,0.831257,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,sell,2025-10-02 16:40:00,2025-10-02 17:25:00,9,0.1,24876.2,24877.6,-0.15,-0.15,0,0,6.55,0.512,-0.0229008,early,vol_low,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,sell,2025-10-07 18:10:00,2025-10-07 18:55:00,9,0.1,24869.3,24806.4,6.29,6.29,0,0,7.5,6.475,0.838667,early,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,sell,2025-10-10 18:25:00,2025-10-10 19:10:00,9,0.1,24640.2,24614.5,2.57,2.57,0,0,15.087,8.5,0.170345,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,sell,2025-10-10 19:15:00,2025-10-10 20:00:00,9,0.1,24633.7,24476.8,15.68,15.68,0,0,16.812,3.038,0.932667,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,sell,2025-10-10 20:05:00,2025-10-10 20:50:00,9,0.1,24441,24519,-7.8,-7.8,0,0,2,12.662,-3.9,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,sell,2025-10-10 20:55:00,2025-10-10 21:45:00,10,0.1,24476.5,24445.3,3.12,3.12,0,0,3.475,5.9,0.897842,late,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,buy,2025-10-13 17:25:00,2025-10-13 18:25:00,12,0.1,24664.5,24692.4,2.79,2.79,0,0,5.005,9.42,0.557443,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,sell,2025-10-14 16:40:00,2025-10-14 16:55:00,3,0.1,24338.9,24375.3,-3.65,-3.65,0,0,8.513,4.525,-0.428756,early,vol_mid,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,buy,2025-10-14 16:55:00,2025-10-14 17:40:00,9,0.1,24375.3,24558.8,18.34,18.34,0,0,18.93,0.645,0.968833,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,11,sell,2025-10-15 16:50:00,2025-10-15 17:15:00,5,0.1,24750.5,24912.3,-16.18,-16.18,0,0,0.85,19.237,-19.0353,early,vol_low,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,12,buy,2025-10-15 17:15:00,2025-10-15 18:00:00,9,0.1,24912.3,24932.6,2.03,2.03,0,0,3.505,0.695,0.579173,early,vol_mid,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,13,sell,2025-10-15 20:20:00,2025-10-15 21:05:00,9,0.1,24565.2,24702.5,-13.73,-13.73,0,0,2.638,18.262,-5.2047,late,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,14,sell,2025-10-16 19:35:00,2025-10-16 20:20:00,9,0.1,24602.5,24768.1,-16.56,-16.56,0,0,3.463,19.712,-4.78198,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,15,sell,2025-10-16 21:15:00,2025-10-16 22:00:00,9,0.1,24543.8,24635.5,-9.17,-9.17,0,0,6.375,9.275,-1.43843,late,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,16,buy,2025-10-17 16:55:00,2025-10-17 17:40:00,9,0.1,24688.5,24646.5,-4.2,-4.2,0,0,11.055,7.233,-0.379919,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,17,sell,2025-10-17 18:15:00,2025-10-17 19:00:00,9,0.1,24580.3,24689.1,-10.88,-10.88,0,0,6.6,13.137,-1.64848,early,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,18,sell,2025-10-17 20:20:00,2025-10-17 21:05:00,9,0.1,24683.5,24784,-10.05,-10.05,0,0,1.525,11.662,-6.59016,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,19,buy,2025-10-20 16:35:00,2025-10-20 17:20:00,9,0.1,25035.2,25072.9,3.77,3.77,0,0,6.555,0.833,0.575133,early,vol_low,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,20,sell,2025-10-22 20:55:00,2025-10-22 21:45:00,10,0.1,24664.8,24786.8,-12.2,-12.2,0,0,0,13.5,NA,late,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,21,buy,2025-10-23 16:50:00,2025-10-23 17:35:00,9,0.1,24996,25019,2.31,2.31,0,0,4.08,5.395,0.566176,early,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,22,buy,2025-10-24 16:35:00,2025-10-24 17:20:00,9,0.1,25352,25391.6,3.97,3.97,0,0,4.93,2.733,0.805274,early,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,23,sell,2025-10-30 16:40:00,2025-10-30 17:25:00,9,0.1,25837.7,25906.9,-6.92,-6.92,0,0,1.575,21.962,-4.39365,early,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,24,buy,2025-11-04 16:45:00,2025-11-04 17:30:00,9,0.1,25666.6,25755.4,8.88,8.88,0,0,11.805,3.995,0.752224,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,25,sell,2025-11-06 16:35:00,2025-11-06 17:20:00,9,0.1,25543.1,25385.3,15.78,15.78,0,0,24.063,2.675,0.655779,early,vol_low,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,26,sell,2025-11-06 17:50:00,2025-11-06 18:35:00,9,0.1,25237,25200.9,3.61,3.61,0,0,6.187,3.05,0.583481,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,27,sell,2025-11-06 18:40:00,2025-11-06 19:25:00,9,0.1,25152.7,25119.4,3.33,3.33,0,0,5.337,5.388,0.623946,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,28,sell,2025-11-06 20:50:00,2025-11-06 21:55:00,13,0.1,25252.9,25278.4,-2.56,-2.56,0,0,4.675,8.325,-0.547594,late,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,29,sell,2025-11-07 16:40:00,2025-11-07 16:55:00,3,0.1,24824.3,24898.2,-7.4,-7.4,0,0,0.588,8.987,-12.585,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,30,buy,2025-11-07 16:55:00,2025-11-07 17:40:00,9,0.1,24898.2,24791,-10.72,-10.72,0,0,4.717,11.495,-2.27263,early,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,31,sell,2025-11-07 18:45:00,2025-11-07 19:30:00,9,0.1,24701.6,24732.5,-3.08,-3.08,0,0,9.15,6.05,-0.336612,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,32,sell,2025-11-07 20:10:00,2025-11-07 21:00:00,10,0.1,24756,24824.2,-6.82,-6.82,0,0,0.525,9.737,-12.9905,mid,vol_mid,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,33,buy,2025-11-10 16:40:00,2025-11-10 17:25:00,9,0.1,25520.1,25561.8,4.17,4.17,0,0,4.755,2.42,0.876972,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,34,sell,2025-11-12 16:35:00,2025-11-12 17:20:00,9,0.1,25589.8,25498.7,9.12,9.12,0,0,11.487,2.688,0.793941,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,35,sell,2025-11-13 16:35:00,2025-11-13 17:15:00,8,0.1,25349.3,25383.6,-3.43,-3.43,0,0,15.3,4.125,-0.224183,early,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,36,buy,2025-11-13 17:15:00,2025-11-13 18:00:00,9,0.1,25383.6,25170.9,-21.27,-21.27,0,0,2.78,27.02,-7.65108,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,37,sell,2025-11-13 18:30:00,2025-11-13 19:20:00,10,0.1,25139.8,25112.1,2.77,2.77,0,0,7.237,3.825,0.382755,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,38,sell,2025-11-13 21:40:00,2025-11-14 16:40:00,228,0.1,25018.2,24715.5,30.27,30.35,0.08,0,47.663,6.377,0.636762,late,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,39,buy,2025-11-14 16:40:00,2025-11-14 17:25:00,9,0.1,24715.5,24845.2,12.98,12.98,0,0,18.567,2.145,0.69909,early,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,40,buy,2025-11-14 17:50:00,2025-11-14 18:35:00,9,0.1,25067.5,25131.5,6.41,6.41,0,0,11.417,8.233,0.561443,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,41,buy,2025-11-14 18:40:00,2025-11-14 19:25:00,9,0.1,25165.6,25176.2,1.07,1.07,0,0,4.305,7.345,0.248548,mid,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,42,sell,2025-11-14 20:05:00,2025-11-14 20:55:00,10,0.1,25056.1,25103.3,-4.72,-4.72,0,0,5.237,8.338,-0.901279,mid,vol_mid,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,43,sell,2025-11-14 21:10:00,2025-11-17 16:35:00,809,0.1,25055.8,25020.7,3.5,3.74,0.24,0,17.608,22.929,0.212403,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,44,buy,2025-11-17 16:40:00,2025-11-17 17:05:00,5,0.1,25096.5,25043,-5.35,-5.35,0,0,8.142,6.62,-0.657087,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,45,sell,2025-11-17 17:05:00,2025-11-17 17:50:00,9,0.1,25043,25033.2,0.98,0.98,0,0,6.275,3.825,0.156175,early,vol_high,downtrend,adx_gt25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,46,sell,2025-11-17 18:10:00,2025-11-17 18:30:00,4,0.1,24928.5,24995.3,-6.68,-6.68,0,0,5.763,6.687,-1.15912,early,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,47,buy,2025-11-17 18:30:00,2025-11-17 19:25:00,11,0.1,24995.3,25073.5,7.82,7.82,0,0,12.905,0.582,0.605967,mid,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,48,sell,2025-11-17 20:05:00,2025-11-17 21:00:00,11,0.1,24897.6,24821.1,7.66,7.66,0,0,8.625,7.7,0.888116,mid,vol_high,downtrend,adx_20_25,spread_low
run03K_et_v01_wfo_fold07_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,49,sell,2025-11-18 16:50:00,2025-11-18 17:30:00,8,0.1,24550.7,24473.9,7.68,7.68,0,0,19.3,1.913,0.397927,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
