attempt_name,variant_id,queue_id,source_run_id,source_variant_id,source_attempt_name,candidate_id,candidate_alias,candidate_role,profile_label,tier,attempt_role,target_period,split,record_view_prefix,set_path,set_sha256,ini_path,ini_sha256,common_telemetry_path,common_summary_path,common_feature_path,common_model_path,tier_pair_boundary,execution_status,claim_boundary
run267dd_01_s258_stc_2023h2_session_cross_stress_ta_2023h2,run267dd_01_s258_stc_2023h2_session_cross_stress,dc_q01_s258_session_cross_period_stress,run267BW_stage267_aggressive_impulse_dd_shape_cross_period_materialization_v1,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bw_01_s258_stc_2023h2_impulse_repl,s258_short_tight_control,s258_stc,stress_challenger,s258_session_cross_period_stress,Tier A,tier_only_total,2023H2,adjacent_2023_h2_train_pre_2024,mt5_ta_s258_stc_session_cross_2023h2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_01_s258_stc_2023h2_session_cross_stress_ta_2023h2.set,604280da2f5c5983108113e68ecadb1875b65d06d301e57b2369b9307a58a2ac,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_01_s258_stc_2023h2_session_cross_stress_ta_2023h2.ini,c097496d670e1640dbfc48d629bce5593293805b56bc9a1bcb7e339e5ed7f7a1,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_01_s258_stc_2023h2_session_cross_stress/telemetry/run267dd_01_s258_stc_2023h2_session_cross_stress_ta_2023h2_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_01_s258_stc_2023h2_session_cross_stress/telemetry/run267dd_01_s258_stc_2023h2_session_cross_stress_ta_2023h2_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_01_s258_stc_2023h2_session_cross_stress/features/run267dd_01_s258_stc_2023h2_session_cross_stress_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_01_s258_stc_2023h2_session_cross_stress/models/run267dd_01_s258_stc_2023h2_session_cross_stress_model.csv,Tier A adjacent-period attempt only; true Tier B fallback and duplicate routed total not claimed for q01,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_02_s258_stc_2025h1_session_cross_stress_ta_2025h1,run267dd_02_s258_stc_2025h1_session_cross_stress,dc_q01_s258_session_cross_period_stress,run267BW_stage267_aggressive_impulse_dd_shape_cross_period_materialization_v1,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bw_02_s258_stc_2025h1_impulse_repl,s258_short_tight_control,s258_stc,stress_challenger,s258_session_cross_period_stress,Tier A,tier_only_total,2025H1,adjacent_2025_h1_validation_post_2024,mt5_ta_s258_stc_session_cross_2025h1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_02_s258_stc_2025h1_session_cross_stress_ta_2025h1.set,fede31dc78484500af1f6da1d9cc223eeb5821a6d8190f457e01c5cb72b8c6cb,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_02_s258_stc_2025h1_session_cross_stress_ta_2025h1.ini,c5a8c854702ceb973ea50179d5f6eecab410654b50b9e536a5f0f45f80dfe338,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_02_s258_stc_2025h1_session_cross_stress/telemetry/run267dd_02_s258_stc_2025h1_session_cross_stress_ta_2025h1_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_02_s258_stc_2025h1_session_cross_stress/telemetry/run267dd_02_s258_stc_2025h1_session_cross_stress_ta_2025h1_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_02_s258_stc_2025h1_session_cross_stress/features/run267dd_02_s258_stc_2025h1_session_cross_stress_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_02_s258_stc_2025h1_session_cross_stress/models/run267dd_02_s258_stc_2025h1_session_cross_stress_model.csv,Tier A adjacent-period attempt only; true Tier B fallback and duplicate routed total not claimed for q01,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_03_s258_stc_2025h2_session_cross_stress_ta_2025h2,run267dd_03_s258_stc_2025h2_session_cross_stress,dc_q01_s258_session_cross_period_stress,run267BW_stage267_aggressive_impulse_dd_shape_cross_period_materialization_v1,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bw_03_s258_stc_2025h2_impulse_repl,s258_short_tight_control,s258_stc,stress_challenger,s258_session_cross_period_stress,Tier A,tier_only_total,2025H2,adjacent_2025_h2_oos_followthrough,mt5_ta_s258_stc_session_cross_2025h2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_03_s258_stc_2025h2_session_cross_stress_ta_2025h2.set,25622a1193fc1a40fe08a27b729512abf5376d001790c430faff6062308c4dd5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_03_s258_stc_2025h2_session_cross_stress_ta_2025h2.ini,2eab69284a625ac7c846fecde8369c4dbe2db2b2e802bfbb07e24400098db46c,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_03_s258_stc_2025h2_session_cross_stress/telemetry/run267dd_03_s258_stc_2025h2_session_cross_stress_ta_2025h2_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_03_s258_stc_2025h2_session_cross_stress/telemetry/run267dd_03_s258_stc_2025h2_session_cross_stress_ta_2025h2_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_03_s258_stc_2025h2_session_cross_stress/features/run267dd_03_s258_stc_2025h2_session_cross_stress_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s258_stc/run267dd_03_s258_stc_2025h2_session_cross_stress/models/run267dd_03_s258_stc_2025h2_session_cross_stress_model.csv,Tier A adjacent-period attempt only; true Tier B fallback and duplicate routed total not claimed for q01,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_04_s264_aia_similar_replacement_watch_ta_2024,run267dd_04_s264_aia_similar_replacement_watch,dc_q02_s264_aia_adapter_replacement_watch,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_04_s264_aia_aia_val_damage,run267cz_04_s264_aia_aia_val_damage_ta_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,s264_aia_similar_replacement_watch,Tier A,tier_only_total,historical_2024,historical_2024,mt5_ta_s264_aia_aia_similar_replacement,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_04_s264_aia_similar_replacement_watch_ta_2024.set,c7112500b829a9e540bfe6ddd72062317256e2c69917c52f340889ddbe3c854e,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_04_s264_aia_similar_replacement_watch_ta_2024.ini,592f4499a22bbbcec1b19354b789606ee77a9bf6e86f56c6fab9f4efb6ebb5ff,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/telemetry/run267dd_04_s264_aia_similar_replacement_watch_ta_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/telemetry/run267dd_04_s264_aia_similar_replacement_watch_ta_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/features/run267dd_04_s264_aia_similar_replacement_watch_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/models/run267dd_04_s264_aia_similar_replacement_watch_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_04_s264_aia_similar_replacement_watch_rt_2024,run267dd_04_s264_aia_similar_replacement_watch,dc_q02_s264_aia_adapter_replacement_watch,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_04_s264_aia_aia_val_damage,run267cz_04_s264_aia_aia_val_damage_rt_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,s264_aia_similar_replacement_watch,Tier A+B,routed_total_duplicate_boundary,historical_2024,historical_2024,mt5_rt_s264_aia_aia_similar_replacement,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_04_s264_aia_similar_replacement_watch_rt_2024.set,23ff319d0222c8210b488c9943f7168c9e77c213287a9dc05abdb5d3d61f729f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_04_s264_aia_similar_replacement_watch_rt_2024.ini,cf7728287cfbf0be15c7a93261cfe959ca6f252ef5798e8fd509b557c11dcfd8,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/telemetry/run267dd_04_s264_aia_similar_replacement_watch_rt_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/telemetry/run267dd_04_s264_aia_similar_replacement_watch_rt_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/features/run267dd_04_s264_aia_similar_replacement_watch_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_04_s264_aia_similar_replacement_watch/models/run267dd_04_s264_aia_similar_replacement_watch_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_05_s264_aia_ablation_neutralized_watch_ta_2024,run267dd_05_s264_aia_ablation_neutralized_watch,dc_q02_s264_aia_adapter_replacement_watch,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_04_s264_aia_aia_val_damage,run267cz_04_s264_aia_aia_val_damage_ta_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,s264_aia_ablation_neutralized_watch,Tier A,tier_only_total,historical_2024,historical_2024,mt5_ta_s264_aia_aia_ablation_neutral,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_05_s264_aia_ablation_neutralized_watch_ta_2024.set,b372835994bc17a8335a8b1a0949411f656d2a0d5e2e72a80fc3201e7e3b41cb,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_05_s264_aia_ablation_neutralized_watch_ta_2024.ini,3a4e2e7f48560654e1c7767f7c4ff16d66f6e5276b8d5f61347c28bbde5de271,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/telemetry/run267dd_05_s264_aia_ablation_neutralized_watch_ta_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/telemetry/run267dd_05_s264_aia_ablation_neutralized_watch_ta_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/features/run267dd_05_s264_aia_ablation_neutralized_watch_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/models/run267dd_05_s264_aia_ablation_neutralized_watch_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_05_s264_aia_ablation_neutralized_watch_rt_2024,run267dd_05_s264_aia_ablation_neutralized_watch,dc_q02_s264_aia_adapter_replacement_watch,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_04_s264_aia_aia_val_damage,run267cz_04_s264_aia_aia_val_damage_rt_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,s264_aia_ablation_neutralized_watch,Tier A+B,routed_total_duplicate_boundary,historical_2024,historical_2024,mt5_rt_s264_aia_aia_ablation_neutral,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_05_s264_aia_ablation_neutralized_watch_rt_2024.set,c43e26de731cdb2075b883ff13c17ee655fb661a54b97fa7f5cc008cddd11be1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_05_s264_aia_ablation_neutralized_watch_rt_2024.ini,0df9082ba5cdc168e91f42081df43a23cec14338ac0c3570d82616125f7e8247,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/telemetry/run267dd_05_s264_aia_ablation_neutralized_watch_rt_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/telemetry/run267dd_05_s264_aia_ablation_neutralized_watch_rt_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/features/run267dd_05_s264_aia_ablation_neutralized_watch_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aia/run267dd_05_s264_aia_ablation_neutralized_watch/models/run267dd_05_s264_aia_ablation_neutralized_watch_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_06_s264_aih_december_destructive_prune_ta_2024,run267dd_06_s264_aih_december_destructive_prune,dc_q03_s264_aih_destructive_prune_probe,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_05_s264_aih_aih_final_supply,run267cz_05_s264_aih_aih_final_supply_ta_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,s264_aih_december_destructive_prune,Tier A,tier_only_total,historical_2024_december,historical_2024_december_destructive_prune,mt5_ta_s264_aih_aih_december_prune,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_06_s264_aih_december_destructive_prune_ta_2024.set,a45ec2d26706b11000d14e6fc534ed091c4e206dd2269593c0486c50bf66eced,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_06_s264_aih_december_destructive_prune_ta_2024.ini,82f55b7630015525a001053a1724db85c7d127954e63b7f83159ff639d2f8b62,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/telemetry/run267dd_06_s264_aih_december_destructive_prune_ta_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/telemetry/run267dd_06_s264_aih_december_destructive_prune_ta_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/features/run267dd_06_s264_aih_december_destructive_prune_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/models/run267dd_06_s264_aih_december_destructive_prune_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_06_s264_aih_december_destructive_prune_rt_2024,run267dd_06_s264_aih_december_destructive_prune,dc_q03_s264_aih_destructive_prune_probe,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_05_s264_aih_aih_final_supply,run267cz_05_s264_aih_aih_final_supply_rt_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,s264_aih_december_destructive_prune,Tier A+B,routed_total_duplicate_boundary,historical_2024_december,historical_2024_december_destructive_prune,mt5_rt_s264_aih_aih_december_prune,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_06_s264_aih_december_destructive_prune_rt_2024.set,ae5b0435bd9e8047cb279f83859e19db6fabb2ef0f5a77ce1041ae6da908c2a4,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_06_s264_aih_december_destructive_prune_rt_2024.ini,d272832894af70cf7961f08fc89d9414b87657ce251a94725b5629fdcbe024bc,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/telemetry/run267dd_06_s264_aih_december_destructive_prune_rt_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/telemetry/run267dd_06_s264_aih_december_destructive_prune_rt_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/features/run267dd_06_s264_aih_december_destructive_prune_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_aih/run267dd_06_s264_aih_december_destructive_prune/models/run267dd_06_s264_aih_december_destructive_prune_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dd_07_s264_lc_weekday_dd_control_ta_2024,run267dd_07_s264_lc_weekday_dd_control,dc_q04_control_pair_weekday_dd_audit,run267CZ_stage267_shared_weakness_breakout_second_followup_or_prune_materialization_v1,run267cz_06_s264_lc_control_rejoin,run267cz_06_s264_lc_control_rejoin_ta_2024,s264_lowrank_control,s264_lc,defensive_control,s264_lc_weekday_dd_control,Tier A,tier_only_total,historical_2024,historical_2024,mt5_ta_s264_lc_lc_weekday_dd,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_07_s264_lc_weekday_dd_control_ta_2024.set,1702667fd8f34eb065722432aa05b217053f8aaf384419aa821d8137db5f6a2b,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DD/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267dd_07_s264_lc_weekday_dd_control_ta_2024.ini,c2a9315cef6c0360aa28477211c6aab322e98f0f8ad42369bb2b1d5a831b3702,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_lc/run267dd_07_s264_lc_weekday_dd_control/telemetry/run267dd_07_s264_lc_weekday_dd_control_ta_2024_telemetry.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_lc/run267dd_07_s264_lc_weekday_dd_control/telemetry/run267dd_07_s264_lc_weekday_dd_control_ta_2024_summary.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_lc/run267dd_07_s264_lc_weekday_dd_control/features/run267dd_07_s264_lc_weekday_dd_control_features.csv,OPV2/s267dd/run267DD_shared_weakness_second_followup_or_prune/s264_lc/run267dd_07_s264_lc_weekday_dd_control/models/run267dd_07_s264_lc_weekday_dd_control_model.csv,Tier A and duplicate-boundary Tier A+B are kept only where source attempts exist; true Tier B fallback and actual routed total remain unclaimed,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
