run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:35:00,2025-01-02 17:35:00,12,0.1,21016,21011.3,-0.47,-0.47,0,0,17.417,10.233,-0.0269851,early,vol_mid,downtrend,adx_gt25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:40:00,2025-01-02 18:40:00,12,0.1,21002.4,21049.8,4.74,4.74,0,0,7.468,6.92,0.634708,early,vol_high,downtrend,adx_gt25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 18:50:00,2025-01-02 19:35:00,9,0.1,21093.5,20856.1,-23.75,-23.75,0,0,0.967,24.858,-24.5605,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,4,sell,2025-01-02 19:35:00,2025-01-02 20:10:00,7,0.1,20856.1,20821.6,3.44,3.44,0,0,12.55,0.5,0.274104,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-02 20:10:00,2025-01-02 21:10:00,12,0.1,20821.6,20819.1,-0.26,-0.26,0,0,2.893,8.67,-0.0898721,mid,vol_high,downtrend,adx_gt25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-02 21:25:00,2025-01-03 16:55:00,234,0.1,20856.8,21096.9,24.01,23.61,-0.4,0,32.502,5.17,0.726417,late,vol_high,downtrend,adx_gt25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-03 17:00:00,2025-01-03 18:00:00,12,0.1,21133.7,21124.7,-0.91,-0.91,0,0,5.417,12.345,-0.16799,early,vol_high,downtrend,adx_gt25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-03 18:05:00,2025-01-03 19:05:00,12,0.1,21149.7,21229.2,7.94,7.94,0,0,8.942,6.458,0.887945,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-06 16:35:00,2025-01-06 17:35:00,12,0.1,21539.8,21617,7.72,7.72,0,0,10.505,2.47,0.734888,early,vol_mid,downtrend,adx_20_25,spread_low
run12M_catboost_threshold_surface_probe_v1,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-06 17:40:00,2025-01-06 18:40:00,12,0.1,21613.5,21629.2,1.58,1.58,0,0,4.18,0.17,0.37799,early,feature_missing,feature_missing,feature_missing,spread_low
