run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_tier_a_only_validation_is.htm,e847cc2a4311fb736764566461945d19940995b416908e1e4896648ac27195ec,-58.4,0.97,346,363.71,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_tier_b_fallback_only_validation_is.htm,8e0f06a776ddf54fa4d1da622b9bd09fb5fe941aff3b12c30974556a52fee27a,-126.93,0.14,10,136.95,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_validation_is.htm,3d75bb353a070ddb9e8af2cd98a5c59d4374c97ce75f33a7393f7d7e090b36e6,NA,NA,NA,NA,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_validation_is.htm,3d75bb353a070ddb9e8af2cd98a5c59d4374c97ce75f33a7393f7d7e090b36e6,NA,NA,NA,NA,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_validation_is.htm,3d75bb353a070ddb9e8af2cd98a5c59d4374c97ce75f33a7393f7d7e090b36e6,-74.43,0.96,355,372.08,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_tier_a_only_oos.htm,755b2a1b35d17608c7e5dbf58801ff9447c5d0e9d03a02b9ea5534f9158ff822,-135.06,0.88,206,275.53,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_tier_b_fallback_only_oos.htm,d5f11eb84cde399dd6bacce6c2aa62601af779dec009b82bdb0c4de0c5bcf506,-66.97,0.81,15,257.59,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_oos.htm,ae17b1b5294d1b8cd6f5998ca6fc5ddd7383504543aa64e056970d6cfe2c6f0f,NA,NA,NA,NA,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_oos.htm,ae17b1b5294d1b8cd6f5998ca6fc5ddd7383504543aa64e056970d6cfe2c6f0f,NA,NA,NA,NA,recorded
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_oos,oos,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10A_qda_reg016_full58_decision_microprobe_v1_routed_oos.htm,ae17b1b5294d1b8cd6f5998ca6fc5ddd7383504543aa64e056970d6cfe2c6f0f,-67.29,0.94,219,257.07,recorded
run10B_qda_reg018_full58_resample_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10B_qda_reg018_full58_resample_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10B_qda_reg018_full58_resample_decision_microprobe_v1_tier_a_only_validation_is.htm,aa32d74526131ed66e52a64392ddef3b9871a3c79b47291d6b17cbf10989f6e4,-30.29,0.98,323,275.76,recorded
run10B_qda_reg018_full58_resample_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10B_qda_reg018_full58_resample_decision_microprobe_v1/mt5/reports/Project_Obsidian_Prime_v2_run10B_qda_reg018_full58_resample_decision_microprobe_v1_tier_b_fallback_only_validation_is.htm,dbf198fd984fb33c6d1213b4c8194051901a8fdda804ae67349078c8df8bc5f8,-142.18,0.08,10,424.31,recorded
