record_type,written_at,run_id,active_tier,model_id,feature_order_hash,bar_time,source_time,symbol,timeframe,feature_ready,model_ok,skip_reason,input_hash,p_short,p_flat,p_long,decision,decision_reason,position_before,position_after,exec_action,order_attempted,order_filled,trade_retcode,trade_comment,model_risk_pct,clipped_risk_pct,computed_lot,executed_lot,min_lot_floor_applied,actual_risk_pct_after_floor,atr_points,open_sl_points,open_tp_points,lifecycle_decision,tier_b_enabled,event,detail
lifecycle,2026.04.14 00:00:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_start,stage333_Runtime__SignalPayloadReplayBridge
lifecycle,2026.04.14 00:00:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_ok,runtime_ready
cycle,2026.04.14 03:05:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:05:00,2026.04.14 03:05:00,US100,PERIOD_M5,true,true,,7597EC9F6CBCCE4D,0.1160624921,0.6867984533,0.1971390098,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:10:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:10:00,2026.04.14 03:10:00,US100,PERIOD_M5,true,true,,3AF9FC69346D3620,0.1146559641,0.7159039378,0.1694400907,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:15:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:15:00,2026.04.14 03:15:00,US100,PERIOD_M5,true,true,,A791771B04461297,0.1091024876,0.7153812647,0.1755162328,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:25:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:25:00,2026.04.14 03:25:00,US100,PERIOD_M5,true,true,,4611BC0E32B86CFA,0.1100721732,0.6838774681,0.2060503215,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:35:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:35:00,2026.04.14 03:35:00,US100,PERIOD_M5,true,true,,F94E7D13FBC69AF3,0.1005851924,0.7300922871,0.1693225503,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:45:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:45:00,2026.04.14 03:45:00,US100,PERIOD_M5,true,true,,270DFB5EA7E32557,0.0981107578,0.7191669345,0.1827222705,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 03:50:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 03:50:00,2026.04.14 03:50:00,US100,PERIOD_M5,true,true,,743A0F7AA601A8F8,0.1066074073,0.7260494232,0.1673431993,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 04:15:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 04:15:00,2026.04.14 04:15:00,US100,PERIOD_M5,true,true,,33B3CE6D1CDA3E80,0.0920601264,0.7745845914,0.1333553046,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 04:40:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 04:40:00,2026.04.14 04:40:00,US100,PERIOD_M5,true,true,,4F59D7A1D1BF6CBD,0.0867794678,0.7852075696,0.1280129999,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 04:45:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 04:45:00,2026.04.14 04:45:00,US100,PERIOD_M5,true,true,,84443814566E58D8,0.0897324532,0.7766313553,0.1336361766,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 04:55:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 04:55:00,2026.04.14 04:55:00,US100,PERIOD_M5,true,true,,580D7718E53B6BD6,0.0909025222,0.7678329945,0.1412644833,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 05:10:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 05:10:00,2026.04.14 05:10:00,US100,PERIOD_M5,true,true,,98F1830BFE47E6D1,0.0746972784,0.7959249616,0.1293777525,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 05:15:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 05:15:00,2026.04.14 05:15:00,US100,PERIOD_M5,true,true,,BF9CC5083F7DB2D8,0.0809938982,0.7894444466,0.1295616627,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 05:45:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 05:45:00,2026.04.14 05:45:00,US100,PERIOD_M5,true,true,,BA7D5DB80BFC3177,0.0830893815,0.7854202986,0.1314902306,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 06:35:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 06:35:00,2026.04.14 06:35:00,US100,PERIOD_M5,true,true,,B9F1C4ABEAB5AEB3,0.0672943071,0.7903127670,0.1423929930,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 06:55:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 06:55:00,2026.04.14 06:55:00,US100,PERIOD_M5,true,true,,C79922631A0B182A,0.0597195886,0.8014894724,0.1387909800,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 07:00:00,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,tier_a_signal_payload_replay_bridge,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,2026.04.14 07:00:00,2026.04.14 07:00:00,US100,PERIOD_M5,true,true,,F97DE16C583B5B2D,0.0000000000,1.0000000000,0.0000000000,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
