attempt_name,variant_id,queue_id,source_variant_id,source_attempt_name,candidate_id,candidate_alias,candidate_role,profile_label,tier,attempt_role,record_view_prefix,set_path,set_sha256,ini_path,ini_sha256,common_telemetry_path,common_summary_path,common_feature_path,common_model_path,tier_pair_boundary,execution_status,claim_boundary,source_run_id
run267cz_01_s258_stc_explosive_second_ta_2024,run267cz_01_s258_stc_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_05_s258_stc_explosive_combo,run267cv_05_s258_stc_explosive_combo_ta_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_second_survival,Tier A,tier_only_total,mt5_ta_s258_stc_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_01_s258_stc_explosive_second_ta_2024.set,58bf2be10b975be8e6296f762090e5f4fa22d008af1b906e2df36b0c658ba047,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_01_s258_stc_explosive_second_ta_2024.ini,2d6fcf5b4a65e232b02dc8191c0e045e4d70ea8c55151e9ddc89506967e5498b,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/telemetry/run267cz_01_s258_stc_explosive_second_ta_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/telemetry/run267cz_01_s258_stc_explosive_second_ta_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/features/run267cz_01_s258_stc_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/models/run267cz_01_s258_stc_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_01_s258_stc_explosive_second_rt_2024,run267cz_01_s258_stc_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_05_s258_stc_explosive_combo,run267cv_05_s258_stc_explosive_combo_rt_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_second_survival,Tier A+B,routed_total_duplicate_boundary,mt5_rt_s258_stc_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_01_s258_stc_explosive_second_rt_2024.set,a751b2ff659e95b59be01b1453d1e7c25e5f1ef8752df578d7083037dcc80f0f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_01_s258_stc_explosive_second_rt_2024.ini,ecd162760946532396f9cb0a701e301713b3beb458bf8584b692ddcacdf1fcc7,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/telemetry/run267cz_01_s258_stc_explosive_second_rt_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/telemetry/run267cz_01_s258_stc_explosive_second_rt_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/features/run267cz_01_s258_stc_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/models/run267cz_01_s258_stc_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_02_s264_aia_explosive_second_ta_2024,run267cz_02_s264_aia_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_04_s264_aia_explosive_combo,run267cv_04_s264_aia_explosive_combo_ta_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_second_survival,Tier A,tier_only_total,mt5_ta_s264_aia_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_02_s264_aia_explosive_second_ta_2024.set,3f9b553381a61778348b743a06eda0858cacffc10991a5ef7d5b2ccc78839810,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_02_s264_aia_explosive_second_ta_2024.ini,0651153fd83ae1f1a9fa150a3aab81cd7c5e7abe76f9c3219ade8df9f8952a9e,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/telemetry/run267cz_02_s264_aia_explosive_second_ta_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/telemetry/run267cz_02_s264_aia_explosive_second_ta_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/features/run267cz_02_s264_aia_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/models/run267cz_02_s264_aia_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_02_s264_aia_explosive_second_rt_2024,run267cz_02_s264_aia_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_04_s264_aia_explosive_combo,run267cv_04_s264_aia_explosive_combo_rt_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_second_survival,Tier A+B,routed_total_duplicate_boundary,mt5_rt_s264_aia_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_02_s264_aia_explosive_second_rt_2024.set,240c97e9d441c6802f1e074d2a02f07e0cc6b40575defc70626cd990f870ec23,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_02_s264_aia_explosive_second_rt_2024.ini,57e985cce35ac1033b0a4454d13f9fb836e2feaec1321d915bac040624a5d805,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/telemetry/run267cz_02_s264_aia_explosive_second_rt_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/telemetry/run267cz_02_s264_aia_explosive_second_rt_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/features/run267cz_02_s264_aia_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/models/run267cz_02_s264_aia_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_03_s264_aih_explosive_second_ta_2024,run267cz_03_s264_aih_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_03_s264_aih_explosive_combo,run267cv_03_s264_aih_explosive_combo_ta_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,Tier A,tier_only_total,mt5_ta_s264_aih_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_03_s264_aih_explosive_second_ta_2024.set,a8a1e21dac894769bb008e471a518688ac10ae4175099f0186b136784b82a514,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_03_s264_aih_explosive_second_ta_2024.ini,7a5d16725befb7baa1ad885face0bb5e8ac312247c7b4ab72550f6e6d9a361cc,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/telemetry/run267cz_03_s264_aih_explosive_second_ta_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/telemetry/run267cz_03_s264_aih_explosive_second_ta_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/features/run267cz_03_s264_aih_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/models/run267cz_03_s264_aih_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_03_s264_aih_explosive_second_rt_2024,run267cz_03_s264_aih_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,run267cv_03_s264_aih_explosive_combo,run267cv_03_s264_aih_explosive_combo_rt_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,Tier A+B,routed_total_duplicate_boundary,mt5_rt_s264_aih_explosive_second,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_03_s264_aih_explosive_second_rt_2024.set,41ff040c743c226e6e86d27675868af92f1efcbd2dabc6a000f56b6f0540ea2e,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_03_s264_aih_explosive_second_rt_2024.ini,f0025c55cd2e273639488de46237357ddce5f18358758d580fe95a66feadd839,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/telemetry/run267cz_03_s264_aih_explosive_second_rt_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/telemetry/run267cz_03_s264_aih_explosive_second_rt_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/features/run267cz_03_s264_aih_explosive_second_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/models/run267cz_03_s264_aih_explosive_second_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_04_s264_aia_aia_val_damage_ta_2024,run267cz_04_s264_aia_aia_val_damage,cy_q03_s264_aia_validation_damage_probe,run267cv_04_s264_aia_explosive_combo,run267cv_04_s264_aia_explosive_combo_ta_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,aia_validation_damage_probe,Tier A,tier_only_total,mt5_ta_s264_aia_aia_val_damage,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_04_s264_aia_aia_val_damage_ta_2024.set,11c8ea67a8f7da4c00069064369f4447e554ccc8f604b433c4da1949505e1c2d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_04_s264_aia_aia_val_damage_ta_2024.ini,b5bf3cf11a0036d3cb4164116d91c7d32432a024851c520e73aa872d4cd46185,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/telemetry/run267cz_04_s264_aia_aia_val_damage_ta_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/telemetry/run267cz_04_s264_aia_aia_val_damage_ta_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/features/run267cz_04_s264_aia_aia_val_damage_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/models/run267cz_04_s264_aia_aia_val_damage_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_04_s264_aia_aia_val_damage_rt_2024,run267cz_04_s264_aia_aia_val_damage,cy_q03_s264_aia_validation_damage_probe,run267cv_04_s264_aia_explosive_combo,run267cv_04_s264_aia_explosive_combo_rt_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,aia_validation_damage_probe,Tier A+B,routed_total_duplicate_boundary,mt5_rt_s264_aia_aia_val_damage,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_04_s264_aia_aia_val_damage_rt_2024.set,1f6b3cd0cbd775370493fa04cb47640af122dea8f9d2a06c5b2bc49224cadf67,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_04_s264_aia_aia_val_damage_rt_2024.ini,fbad3c1a26115c17aa95f76d4eb04659482f8aadd85d6064a54acfcd4d9c7641,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/telemetry/run267cz_04_s264_aia_aia_val_damage_rt_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/telemetry/run267cz_04_s264_aia_aia_val_damage_rt_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/features/run267cz_04_s264_aia_aia_val_damage_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/models/run267cz_04_s264_aia_aia_val_damage_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_05_s264_aih_aih_final_supply_ta_2024,run267cz_05_s264_aih_aih_final_supply,cy_q04_aih_final_supply_or_prune,run267cv_02_s264_aih_aih_supply_repair,run267cv_02_s264_aih_aih_supply_repair_ta_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_final_supply_or_prune,Tier A,tier_only_total,mt5_ta_s264_aih_aih_final_supply,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_05_s264_aih_aih_final_supply_ta_2024.set,5e6f0b7ace5bc03fdcfdcde102e22f5e20ee52bb94a5e930f314db3c5df071ae,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_05_s264_aih_aih_final_supply_ta_2024.ini,470dddd5d125b0a440167d8dd1d09358c549635ff941287d69c05296bc58c6db,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/telemetry/run267cz_05_s264_aih_aih_final_supply_ta_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/telemetry/run267cz_05_s264_aih_aih_final_supply_ta_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/features/run267cz_05_s264_aih_aih_final_supply_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/models/run267cz_05_s264_aih_aih_final_supply_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_05_s264_aih_aih_final_supply_rt_2024,run267cz_05_s264_aih_aih_final_supply,cy_q04_aih_final_supply_or_prune,run267cv_02_s264_aih_aih_supply_repair,run267cv_02_s264_aih_aih_supply_repair_rt_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_final_supply_or_prune,Tier A+B,routed_total_duplicate_boundary,mt5_rt_s264_aih_aih_final_supply,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_05_s264_aih_aih_final_supply_rt_2024.set,ca0d1dc79a1ce3813f0e95fbd991ef5e131c4526ba9b4cae884f9a52aea00082,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/mt5/run267cz_05_s264_aih_aih_final_supply_rt_2024.ini,724cf7b1bd85a4dcdb5c8ede52fcce2f52ca856bd232c9dcf21c27f6deb06f8d,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/telemetry/run267cz_05_s264_aih_aih_final_supply_rt_2024_telemetry.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/telemetry/run267cz_05_s264_aih_aih_final_supply_rt_2024_summary.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/features/run267cz_05_s264_aih_aih_final_supply_features.csv,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/models/run267cz_05_s264_aih_aih_final_supply_model.csv,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
