run_id,variant_id,split,trade_index,direction,open_time,close_time,hold_bars,net_profit,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,3.0,-3.65,early,vol_mid,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,2,buy,2025-01-02 16:50:00,2025-01-02 17:20:00,6.0,5.46,early,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,3,buy,2025-01-02 17:25:00,2025-01-02 18:00:00,7.0,0.57,early,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,4,sell,2025-01-02 18:05:00,2025-01-02 18:10:00,1.0,-2.7,early,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,5,buy,2025-01-02 18:10:00,2025-01-02 18:40:00,6.0,7.37,early,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,6,buy,2025-01-02 18:45:00,2025-01-02 19:15:00,6.0,2.91,mid,vol_high,downtrend,adx_20_25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,7,buy,2025-01-02 19:20:00,2025-01-02 19:25:00,1.0,-5.31,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,8,sell,2025-01-02 19:25:00,2025-01-02 19:55:00,6.0,19.86,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,9,sell,2025-01-02 20:00:00,2025-01-02 20:30:00,6.0,1.04,mid,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,10,sell,2025-01-02 20:35:00,2025-01-02 21:05:00,6.0,-7.97,late,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,11,sell,2025-01-02 21:10:00,2025-01-02 21:40:00,6.0,-1.75,late,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,12,buy,2025-01-03 16:35:00,2025-01-03 17:05:00,6.0,9.11,early,vol_low,downtrend,adx_20_25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,13,buy,2025-01-03 17:10:00,2025-01-03 17:15:00,1.0,-5.61,early,vol_high,downtrend,adx_gt25,spread_low
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,14,sell,2025-01-03 17:15:00,2025-01-03 17:20:00,1.0,2.42,early,vol_high,downtrend,adx_gt25,spread_low
