run_id,variant_id,split,trade_index,direction,open_time,close_time,hold_bars,net_profit,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,3.0,-3.65,early,vol_mid,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,2,buy,2025-01-02 16:50:00,2025-01-02 17:40:00,10.0,-5.01,early,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,3,buy,2025-01-02 17:55:00,2025-01-02 18:45:00,10.0,-1.96,early,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,4,buy,2025-01-02 19:00:00,2025-01-02 19:50:00,10.0,-31.61,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,5,sell,2025-01-02 20:05:00,2025-01-02 20:45:00,8.0,-5.62,mid,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,6,buy,2025-01-02 20:45:00,2025-01-02 21:15:00,6.0,0.11,late,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,7,sell,2025-01-02 21:15:00,2025-01-02 21:30:00,3.0,-4.75,late,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,8,buy,2025-01-02 21:30:00,2025-01-03 16:50:00,232.0,24.84,late,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,9,buy,2025-01-03 17:05:00,2025-01-03 17:55:00,10.0,-6.92,early,vol_high,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,10,buy,2025-01-03 18:10:00,2025-01-03 19:00:00,10.0,11.39,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,11,buy,2025-01-03 19:15:00,2025-01-03 20:05:00,10.0,0.61,mid,vol_mid,downtrend,adx_20_25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,12,buy,2025-01-03 20:20:00,2025-01-03 21:10:00,10.0,4.91,late,vol_low,range_or_weak_trend,adx_lt20,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,13,buy,2025-01-03 21:25:00,2025-01-06 16:45:00,808.0,25.49,late,vol_low,downtrend,adx_20_25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,14,buy,2025-01-06 17:00:00,2025-01-06 17:50:00,10.0,5.41,early,vol_high,downtrend,adx_20_25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,15,buy,2025-01-06 18:10:00,2025-01-06 19:00:00,10.0,-2.47,early,vol_mid,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,16,buy,2025-01-06 19:15:00,2025-01-06 20:05:00,10.0,-6.57,mid,vol_low,downtrend,adx_20_25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,17,buy,2025-01-06 20:20:00,2025-01-06 21:10:00,10.0,-6.61,late,vol_low,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,18,buy,2025-01-06 21:25:00,2025-01-07 16:35:00,230.0,3.64,late,vol_low,downtrend,adx_gt25,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,19,sell,2025-01-07 16:35:00,2025-01-07 16:50:00,3.0,-1.0,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run50P_nf_h10c2_s390l280_b_sadx_logreg_deep_v1,nf_h10c2_s390l280_b_sadx,validation,20,buy,2025-01-07 16:50:00,2025-01-07 17:00:00,2.0,-4.76,early,vol_mid,downtrend,adx_20_25,spread_low
