run_id,variant_id,split,trade_index,direction,open_time,close_time,hold_bars,net_profit,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,3.0,-3.65,early,vol_mid,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,2,buy,2025-01-02 16:50:00,2025-01-02 17:20:00,6.0,5.46,early,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,3,buy,2025-01-02 19:10:00,2025-01-02 19:40:00,6.0,-23.33,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,4,sell,2025-01-02 19:50:00,2025-01-02 20:20:00,6.0,-3.81,mid,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,5,buy,2025-01-02 20:45:00,2025-01-02 21:15:00,6.0,0.11,late,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,6,buy,2025-01-02 21:30:00,2025-01-02 22:00:00,6.0,-4.98,late,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,7,buy,2025-01-03 16:35:00,2025-01-03 17:05:00,6.0,9.11,early,vol_low,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,8,buy,2025-01-06 16:35:00,2025-01-06 17:05:00,6.0,4.17,early,vol_mid,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,9,buy,2025-01-06 19:55:00,2025-01-06 20:05:00,2.0,-1.97,mid,vol_low,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,10,sell,2025-01-06 20:05:00,2025-01-06 20:10:00,1.0,-0.57,mid,vol_low,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,11,buy,2025-01-06 20:10:00,2025-01-06 20:40:00,6.0,-1.47,mid,vol_low,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,12,buy,2025-01-06 21:05:00,2025-01-06 21:35:00,6.0,1.67,late,vol_low,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,13,sell,2025-01-07 16:35:00,2025-01-07 16:50:00,3.0,-1.0,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,14,buy,2025-01-07 16:50:00,2025-01-07 17:00:00,2.0,-4.76,early,vol_mid,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,15,sell,2025-01-07 17:00:00,2025-01-07 17:30:00,6.0,13.38,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,16,buy,2025-01-07 18:00:00,2025-01-07 18:30:00,6.0,0.63,early,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,17,buy,2025-01-07 18:40:00,2025-01-07 19:10:00,6.0,-9.7,mid,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,18,buy,2025-01-07 20:20:00,2025-01-07 20:45:00,5.0,-5.1,late,vol_mid,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,19,sell,2025-01-07 20:45:00,2025-01-07 21:15:00,6.0,-1.53,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,20,buy,2025-01-08 16:35:00,2025-01-08 16:50:00,3.0,-0.45,early,vol_mid,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,21,sell,2025-01-08 16:50:00,2025-01-08 16:55:00,1.0,4.83,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,22,buy,2025-01-08 16:55:00,2025-01-08 17:25:00,6.0,-1.3,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,23,sell,2025-01-08 19:20:00,2025-01-08 19:50:00,6.0,5.28,mid,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,24,buy,2025-01-08 20:05:00,2025-01-08 20:35:00,6.0,3.98,mid,vol_high,downtrend,adx_20_25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,25,sell,2025-01-08 20:55:00,2025-01-08 21:10:00,3.0,-9.9,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,26,buy,2025-01-08 21:10:00,2025-01-08 21:15:00,1.0,-6.35,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,27,sell,2025-01-08 21:15:00,2025-01-08 21:20:00,1.0,-4.83,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,28,buy,2025-01-08 21:20:00,2025-01-08 21:25:00,1.0,1.02,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,29,sell,2025-01-08 21:25:00,2025-01-08 21:30:00,1.0,-3.16,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,30,buy,2025-01-08 21:30:00,2025-01-08 21:35:00,1.0,-6.26,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,31,sell,2025-01-08 21:35:00,2025-01-08 21:40:00,1.0,1.17,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,32,buy,2025-01-08 21:40:00,2025-01-08 22:00:00,4.0,-0.72,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,33,sell,2025-01-08 22:00:00,2025-01-10 16:35:00,511.0,17.48,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,34,buy,2025-01-10 16:35:00,2025-01-10 17:05:00,6.0,-22.0,early,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,35,buy,2025-01-10 17:20:00,2025-01-10 17:50:00,6.0,16.51,early,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,36,buy,2025-01-10 18:45:00,2025-01-10 19:15:00,6.0,-5.67,mid,vol_high,downtrend,adx_gt25,spread_low
run50AU_qda85_s800_flat_trans_r030_h6_composite_route_density_repair_v1,qda85_s800_flat_trans_r030_h6,validation,37,sell,2025-01-10 21:05:00,2025-01-10 21:35:00,6.0,5.26,late,vol_mid,downtrend,adx_gt25,spread_low
