ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run24A_probability_calibration_abstention_scout_v1__python_tier_a_separate,30_decision_layer__probability_calibration_abstention,run24A_probability_calibration_abstention_scout_v1,python_tier_a_separate,run24A_probability_calibration_abstention_scout_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24A_probability_calibration_abstention_scout_v1/predictions/tier_a_stage30_structural_predictions.parquet,rows=46650;signal_coverage=0.234427;signal_count=10936;short=5929;long=5007,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A full-context primary view
run24A_probability_calibration_abstention_scout_v1__python_tier_b_separate,30_decision_layer__probability_calibration_abstention,run24A_probability_calibration_abstention_scout_v1,python_tier_b_separate,run24A_probability_calibration_abstention_scout_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24A_probability_calibration_abstention_scout_v1/predictions/tier_b_stage30_structural_predictions.parquet,rows=12398;signal_coverage=0.258106;signal_count=3200;short=1948;long=1252,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier B partial-context fallback-only view
run24A_probability_calibration_abstention_scout_v1__python_tier_ab_combined,30_decision_layer__probability_calibration_abstention,run24A_probability_calibration_abstention_scout_v1,python_tier_ab_combined,run24A_probability_calibration_abstention_scout_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24A_probability_calibration_abstention_scout_v1/predictions/tier_ab_stage30_structural_predictions.parquet,rows=59048;signal_coverage=0.193673;signal_count=11436;short=6066;long=5370,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view
run24B_probability_calibration_abstention_runtime_probe_v1__python_tier_a_separate,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_a_separate,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/predictions/tier_a_stage30_runtime_predictions.parquet,rows=46650;signal_coverage=0.240386;signal_count=11214;short=6207;long=5007,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A full-context primary view
run24B_probability_calibration_abstention_runtime_probe_v1__python_tier_b_separate,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_b_separate,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/predictions/tier_b_stage30_runtime_predictions.parquet,rows=12398;signal_coverage=0.261494;signal_count=3242;short=1904;long=1338,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier B partial-context fallback-only view
run24B_probability_calibration_abstention_runtime_probe_v1__python_tier_ab_combined,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_ab_combined,run24B_probability_calibration_abstention_runtime_probe_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/predictions/tier_ab_stage30_runtime_predictions.parquet,rows=59048;signal_coverage=0.199651;signal_count=11789;short=6328;long=5461,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view
run24B_probability_calibration_abstention_runtime_probe_v1__mt5_tier_a_only_validation_is,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_tier_a_only_validation_is,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_tier_a_only_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run24B_probability_calibration_abstention_runtime_probe_v1_tier_a_only_validation_is.htm,net_profit=-3.49;pf=0.99;expectancy=-0.02;trades=204;win_rate=50,labelable=9844;feature_ready=9844;model_ok=9844;no_tier_labelable=203;max_dd=103.04;recovery=-0.03;fill=408;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run24B_probability_calibration_abstention_runtime_probe_v1__mt5_tier_b_fallback_only_validation_is,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run24B_probability_calibration_abstention_runtime_probe_v1_tier_b_fallback_only_validation_is.htm,net_profit=19.37;pf=1.31;expectancy=1.14;trades=17;win_rate=64.71,"labelable=2366;feature_ready=2366;model_ok=2366;no_tier_labelable=203;max_dd=288.72;recovery=0.07;fill=34;reject=0;skip=50442;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B fallback-only standalone MT5 tester run.
run24B_probability_calibration_abstention_runtime_probe_v1__mt5_routed_tier_a_used_validation_is,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/kpi_record.json,route_bars=9844;route_share=0.806224;signals=395;long=129;short=266;fills=428,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.
run24B_probability_calibration_abstention_runtime_probe_v1__mt5_routed_tier_b_fallback_used_validation_is,30_decision_layer__probability_calibration_abstention,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,run24B_probability_calibration_abstention_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,Tier B,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/30_decision_layer__probability_calibration_abstention/02_runs/run24B_probability_calibration_abstention_runtime_probe_v1/kpi_record.json,route_bars=2366;route_share=0.193776;signals=47;long=46;short=1;fills=33,"profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B partial-context fallback used component from one routed MT5 tester run.
