run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_tier_a_only_validation_is.htm,e144dd73249c05084d304765ba31ccc397b7c9e6aac904c54454ceb078548ea7,-117.2,0.76,16,460.36,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_tier_b_fallback_only_validation_is.htm,d8ec70c96346971c61b6066a0a27296ce2fdcfe1493a940dd6661c9c81d27237,212.71,8.97,7,116.57,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_validation_is.htm,52b7a79a5d83ee33827e2f8b5367f99fedc6e0da29acc0d085092274e023c518,NA,NA,NA,NA,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_validation_is.htm,52b7a79a5d83ee33827e2f8b5367f99fedc6e0da29acc0d085092274e023c518,NA,NA,NA,NA,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_validation_is.htm,52b7a79a5d83ee33827e2f8b5367f99fedc6e0da29acc0d085092274e023c518,-42.55,0.92,27,503.43,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_tier_a_only_oos.htm,153b08b2f1df201c9cd8010b4c4ae3f52fe9b6a55dab5e02b3393501690df609,-63.6,0.61,10,141.92,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_tier_b_fallback_only_oos.htm,f8cb4d48cd6d53e66c4b55bee3ee7714eaac64ce45767b3e1714ac593058721e,-9.91,0.93,7,261.61,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_oos.htm,e07ec707f344bc769e7b957646291b96f294a92e81523e7fcb006a1ecf47a4df,NA,NA,NA,NA,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_oos.htm,e07ec707f344bc769e7b957646291b96f294a92e81523e7fcb006a1ecf47a4df,NA,NA,NA,NA,recorded
run02AL_lgbm_fwd18_direct_tier_balance_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,mt5_routed_total_oos,oos,Tier A+B,routed_total,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1/mt5/reports/Project_Obsidian_Prime_v2_run02AL_lgbm_fwd18_direct_tier_balance_v1_routed_oos.htm,e07ec707f344bc769e7b957646291b96f294a92e81523e7fcb006a1ecf47a4df,63.62,1.24,19,194.48,recorded
