branch_id,control_id,control_role,control_design,pass_condition,fail_condition,claim_effect
run335C_b01_cost_spread_slippage_grid_guard,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b02_curve_noncalendar_state_holdout,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b03_direction_symmetry_no_side_drop,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b04_drawdown_underwater_recovery_quality,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b05_regime_predeclared_macro_state,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b06_runtime_identity_strict_handoff,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b07_cp322a_exact_blocker_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b08_cost_curve_drawdown_interaction_guard,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b08_cost_curve_drawdown_interaction_guard,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b08_cost_curve_drawdown_interaction_guard,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b09_regime_direction_interaction_guard,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b09_regime_direction_interaction_guard,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b10_subject_swap_negative_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b10_subject_swap_negative_control,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_cost_stress,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_cp322a_exact_forward_handoff_missing,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_curve_pocket,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_direction,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_drawdown_shape,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_regime_slice,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
run335C_b11_null_adjacent_period_control,negative_control_runtime_parity,must_warn_if_control_improves_like_target,shuffle_or_adjacent_period_or_state_neutral_control_predeclared_before_materialization,target branch separates from control without forbidden repair,control behaves similarly or better; branch becomes overfit memory,prevents branch design from becoming candidate claim
