run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,sell,2025-01-02 16:35:00,2025-01-02 17:35:00,12,0.1,21014.8,21012.5,0.23,0.23,0,0,10.113,17.537,0.022743,early,vol_mid,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,sell,2025-01-02 19:30:00,2025-01-02 20:30:00,12,0.1,20898.2,20812,8.62,8.62,0,0,16.762,0,0.514258,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,sell,2025-01-02 20:35:00,2025-01-02 21:35:00,12,0.1,20746.6,20842.5,-9.6,-9.6,0,0,1.163,12.35,-8.25451,late,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,sell,2025-01-02 21:45:00,2025-01-03 17:15:00,234,0.1,20838.1,21098.2,-26.02,-25.85,0.17,0,3.3,34.984,-7.83333,late,vol_high,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,sell,2025-01-06 16:35:00,2025-01-06 17:45:00,14,0.1,21538.6,21629.6,-9.1,-9.1,0,0,2.35,10.625,-3.87234,early,vol_mid,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,sell,2025-01-07 16:35:00,2025-01-07 17:35:00,12,0.1,21512.1,21271.5,24.07,24.07,0,0,26.275,4.5,0.91608,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,sell,2025-01-07 17:40:00,2025-01-07 18:40:00,12,0.1,21193.4,21305.7,-11.23,-11.23,0,0,3.125,14.175,-3.5936,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,sell,2025-01-08 17:15:00,2025-01-08 18:15:00,12,0.1,21008.9,21101.6,-9.27,-9.27,0,0,1.238,12.425,-7.48788,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,sell,2025-01-10 16:35:00,2025-01-10 17:35:00,12,0.1,20929.6,20801.8,12.78,12.78,0,0,28.175,0.9,0.453594,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,sell,2025-01-10 17:45:00,2025-01-10 18:45:00,12,0.1,20825.5,20741.3,8.42,8.42,0,0,16.737,6.875,0.503077,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,11,sell,2025-01-10 19:00:00,2025-01-10 20:00:00,12,0.1,20671.6,20806.4,-13.48,-13.48,0,0,1.338,13.887,-10.0747,mid,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,12,sell,2025-01-13 16:35:00,2025-01-13 17:35:00,12,0.1,20547,20543.5,0.34,0.34,0,0,6.137,9.063,0.0554017,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,13,sell,2025-01-14 16:35:00,2025-01-14 17:35:00,12,0.1,20858,20781.1,7.69,7.69,0,0,10.5,5.75,0.732381,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,14,sell,2025-01-15 16:35:00,2025-01-15 16:40:00,1,0.1,21054.8,21043.4,1.14,1.14,0,0,7.762,0.788,0.146869,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,15,buy,2025-01-15 16:40:00,2025-01-15 17:40:00,12,0.1,21043.4,21172.3,12.89,12.89,0,0,15.442,0.12,0.834736,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,16,sell,2025-01-16 18:25:00,2025-01-16 19:25:00,12,0.1,21196.6,21200.3,-0.37,-0.37,0,0,8.487,2.063,-0.0435961,mid,vol_high,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,17,sell,2025-01-17 16:35:00,2025-01-17 16:50:00,3,0.1,21353.3,21336.6,1.67,1.67,0,0,6.312,3.113,0.264575,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,18,buy,2025-01-17 16:50:00,2025-01-17 18:05:00,15,0.1,21336.6,21382.3,4.57,4.57,0,0,5.692,5.758,0.802881,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,19,sell,2025-01-21 16:35:00,2025-01-21 17:45:00,14,0.1,21501.8,21449.7,5.22,5.22,0,0,16.338,1.9,0.319501,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,20,sell,2025-01-23 16:35:00,2025-01-23 17:40:00,13,0.1,21717.3,21750.8,-3.36,-3.36,0,0,2.8,4.075,-1.2,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,21,sell,2025-01-24 16:35:00,2025-01-24 18:40:00,25,0.1,21842,21841,0.09,0.09,0,0,4.788,5.962,0.018797,early,vol_low,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,22,sell,2025-01-27 16:35:00,2025-01-27 16:45:00,2,0.1,21072.4,21108.4,-3.61,-3.61,0,0,3.4,6.475,-1.06176,early,vol_high,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,23,buy,2025-01-27 16:45:00,2025-01-27 17:45:00,12,0.1,21108.4,21227.6,11.92,11.92,0,0,14.393,4.52,0.82818,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,24,buy,2025-01-27 17:50:00,2025-01-27 18:30:00,8,0.1,21193.3,21045,-14.83,-14.83,0,0,2.255,16.22,-6.5765,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,25,sell,2025-01-27 18:30:00,2025-01-27 19:30:00,12,0.1,21045,21062.6,-1.76,-1.76,0,0,4.75,7.125,-0.370526,mid,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,26,sell,2025-01-27 19:35:00,2025-01-27 20:35:00,12,0.1,21080.2,21020.4,5.98,5.98,0,0,10.612,0.975,0.563513,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,27,sell,2025-01-28 16:35:00,2025-01-28 17:35:00,12,0.1,21097.3,21266,-16.87,-16.87,0,0,9.788,22.237,-1.72354,early,vol_mid,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,28,sell,2025-01-29 16:35:00,2025-01-29 17:35:00,12,0.1,21379.9,21358.1,2.18,2.18,0,0,5.7,2.9,0.382456,early,vol_mid,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,29,sell,2025-01-29 20:05:00,2025-01-29 21:10:00,13,0.1,21226.2,21288.8,-6.26,-6.26,0,0,0.662,13.125,-9.45619,mid,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,30,sell,2025-01-30 16:35:00,2025-01-30 17:35:00,12,0.1,21465,21388.8,7.62,7.62,0,0,11.563,12.937,0.658999,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,31,sell,2025-01-31 16:35:00,2025-01-31 17:40:00,13,0.1,21659.8,21784,-12.42,-12.42,0,0,4.625,12.6,-2.68541,early,vol_low,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,32,sell,2025-01-31 21:10:00,2025-02-03 16:45:00,811,0.1,21543,21120.4,42.25,42.76,0.51,0,70.722,6.725,0.604621,late,vol_mid,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,33,buy,2025-02-03 17:10:00,2025-02-03 17:25:00,3,0.1,21060.4,21171,11.06,11.06,0,0,12.492,8.795,0.885367,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,34,sell,2025-02-03 17:25:00,2025-02-03 17:50:00,5,0.1,21171,21270.6,-9.96,-9.96,0,0,3.213,14,-3.09991,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,35,buy,2025-02-03 17:50:00,2025-02-03 18:50:00,12,0.1,21270.6,21264.4,-0.62,-0.62,0,0,5.555,7.082,-0.111611,early,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,36,buy,2025-02-03 18:55:00,2025-02-03 19:55:00,12,0.1,21300.9,21278.1,-2.28,-2.28,0,0,1.33,9.408,-1.71429,mid,vol_high,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,37,sell,2025-02-04 16:35:00,2025-02-04 17:35:00,12,0.1,21314.9,21507.9,-19.3,-19.3,0,0,0.75,21.012,-25.7333,early,vol_low,downtrend,adx_20_25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,38,buy,2025-02-04 17:40:00,2025-02-04 18:45:00,13,0.1,21529.5,21530,0.06,0.06,0,0,2.693,4.345,0.02228,early,vol_mid,downtrend,adx_gt25,spread_low
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,39,sell,2025-02-05 16:35:00,2025-02-05 16:45:00,2,0.1,21411,21438.9,-2.78,-2.78,0,0,0.3,4.3,-9.26667,early,vol_low,downtrend,adx_gt25,spread_low
