run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:40:00,2025-01-02 17:10:00,6,0.1,20924,21164.4,24.04,24.04,0,0,26.617,1.033,0.903182,early,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:15:00,2025-01-02 17:45:00,6,0.1,21170.9,20987.6,-18.33,-18.33,0,0,0.893,21.382,-20.5263,early,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 17:50:00,2025-01-02 18:20:00,6,0.1,21042,21017.4,-2.46,-2.46,0,0,3.505,10.883,-0.701854,early,feature_missing,feature_missing,feature_missing,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-02 18:25:00,2025-01-02 18:55:00,6,0.1,21035.6,21052.7,1.71,1.71,0,0,6.755,2.12,0.253146,mid,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,5,sell,2025-01-02 19:50:00,2025-01-02 20:10:00,4,0.1,20748.2,20821.6,-7.35,-7.35,0,0,1.762,9.063,-4.1714,mid,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-02 20:10:00,2025-01-02 20:40:00,6,0.1,20821.6,20765.8,-5.58,-5.58,0,0,0,8.12,NA,mid,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-02 20:45:00,2025-01-02 21:15:00,6,0.1,20811.5,20812.6,0.11,0.11,0,0,3.905,7.658,0.028169,late,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-03 16:40:00,2025-01-03 17:10:00,6,0.1,21161.9,21151.9,-1,-1,0,0,2.605,10.545,-0.383877,early,vol_mid,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-03 17:15:00,2025-01-03 17:45:00,6,0.1,21098.2,21123.5,2.53,2.53,0,0,4.755,8.795,0.532072,early,vol_high,downtrend,adx_gt25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-03 17:50:00,2025-01-03 18:20:00,6,0.1,21125,21127.9,0.29,0.29,0,0,3.58,3.983,0.0810056,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,11,buy,2025-01-03 18:25:00,2025-01-03 18:55:00,6,0.1,21146.4,21232.7,8.63,8.63,0,0,9.28,0.357,0.929957,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,12,buy,2025-01-06 16:35:00,2025-01-06 17:05:00,6,0.1,21539.8,21581.5,4.17,4.17,0,0,6.668,2.47,0.625375,early,vol_mid,downtrend,adx_20_25,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,13,buy,2025-01-06 17:10:00,2025-01-06 17:40:00,6,0.1,21587.5,21612.2,2.48,2.48,0,0,5.742,4.77,0.431905,early,feature_missing,feature_missing,feature_missing,spread_low
run12K_catboost_hold_stress_probe_v1,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,14,buy,2025-01-07 16:45:00,2025-01-07 17:15:00,6,0.1,21529.1,21342.3,-18.68,-18.68,0,0,2.805,21.507,-6.65954,early,vol_mid,downtrend,adx_20_25,spread_low
