review_id,preflight_id,branch_id,runtime_check,missing_fields,path_requirement_review,runtime_authority_boundary_review,external_verification_review,expected_check_review,review_decision,next_required_scaffold,claim_boundary
repair_proxy_exclusion_handoff_contract__feature_order_identity__runtime_identity_review,repair_proxy_exclusion_handoff_contract__feature_order_identity,repair_proxy_exclusion_handoff_contract,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__model_bundle_identity__runtime_identity_review,repair_proxy_exclusion_handoff_contract__model_bundle_identity,repair_proxy_exclusion_handoff_contract,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__mt5_report_telemetry_identity__runtime_identity_review,repair_proxy_exclusion_handoff_contract__mt5_report_telemetry_identity,repair_proxy_exclusion_handoff_contract,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__row_level_runtime_parity__runtime_identity_review,repair_proxy_exclusion_handoff_contract__row_level_runtime_parity,repair_proxy_exclusion_handoff_contract,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
repair_proxy_exclusion_handoff_contract__external_verification_status__runtime_identity_review,repair_proxy_exclusion_handoff_contract__external_verification_status,repair_proxy_exclusion_handoff_contract,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__feature_order_identity__runtime_identity_review,defense_cost_curve_underwater_gate__feature_order_identity,defense_cost_curve_underwater_gate,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__model_bundle_identity__runtime_identity_review,defense_cost_curve_underwater_gate__model_bundle_identity,defense_cost_curve_underwater_gate,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__mt5_report_telemetry_identity__runtime_identity_review,defense_cost_curve_underwater_gate__mt5_report_telemetry_identity,defense_cost_curve_underwater_gate,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__row_level_runtime_parity__runtime_identity_review,defense_cost_curve_underwater_gate__row_level_runtime_parity,defense_cost_curve_underwater_gate,row_level_runtime_parity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_cost_curve_underwater_gate__external_verification_status__runtime_identity_review,defense_cost_curve_underwater_gate__external_verification_status,defense_cost_curve_underwater_gate,external_verification_status,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__feature_order_identity__runtime_identity_review,defense_direction_symmetry_negative_control__feature_order_identity,defense_direction_symmetry_negative_control,feature_order_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__model_bundle_identity__runtime_identity_review,defense_direction_symmetry_negative_control__model_bundle_identity,defense_direction_symmetry_negative_control,model_bundle_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
defense_direction_symmetry_negative_control__mt5_report_telemetry_identity__runtime_identity_review,defense_direction_symmetry_negative_control__mt5_report_telemetry_identity,defense_direction_symmetry_negative_control,mt5_report_telemetry_identity,,passed,passed,passed,passed,accepted_runtime_identity_scaffold_probe_only,runtime_handoff_manifest;row_level_parity_schema;tester_report_telemetry_manifest;external_verification_log,research_development_only_stage336G_execution_blueprint_review_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
