run_id,adapter_id,split,status,fallback_enabled,fallback_used_count,notes
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_cap0305_reference,validation,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_cap0305_reference,oos,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_short055,validation,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_short055,oos,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_short056,validation,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_short056,oos,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_long053,validation,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_long053,oos,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_balanced055_053,validation,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
run248A_stage248_entry_source_quality_repair_after_stage246_soft_guard_tradeoff_v1,s248_balanced055_053,oos,diagnostic_missing_required_but_disabled_for_stage246_soft_guard_repair,0,0,Stage246 isolates Tier A routed soft guard repair; Tier B fallback remains disabled by prior fallback-only damage memory.
