record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aih_aih_final_supply_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_final_supply_or_prune,aih_final_supply_or_prune,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-12,27,-261.4,251.62,-513.02,0.490468,-9.681481,0.37037,25.162,-30.177647,0.833796,287.12,57.424,27,1.0,5,-0.910421,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_aih_final_supply_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_final_supply_or_prune,aih_final_supply_or_prune,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,44,-246.7,277.72,-524.42,0.529576,-5.606818,0.454545,13.886,-21.850833,0.635491,250.49,49.721114,43,0.977273,4,-0.98487,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_control_rejoin_historical_2024,s264_lowrank_control,s264_lc,defensive_control,control_rejoin_guardrail_identity,control_rejoin_guardrail_identity,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,70,-235.05,540.56,-775.61,0.696948,-3.357857,0.528571,14.60973,-23.503333,0.621602,330.98,62.445522,66,0.942857,5,-0.710164,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_second_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,explosive_second_survival,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,chron_segment,chron_mid,172,-207.27,1339.78,-1547.05,0.866022,-1.205058,0.47093,16.540494,-17.000549,0.972939,336.46,62.881492,171,0.994186,6,-0.616032,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_second_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,explosive_second_survival,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-12,46,-176.85,395.06,-571.91,0.690773,-3.844565,0.478261,17.957273,-23.829583,0.753571,250.18,45.621649,45,0.978261,4,-0.706891,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_control_rejoin_historical_2024,s264_lowrank_control,s264_lc,defensive_control,control_rejoin_guardrail_identity,control_rejoin_guardrail_identity,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-06,17,-163.98,117.71,-281.69,0.417871,-9.645882,0.411765,16.815714,-28.169,0.596958,182.75,36.231166,16,0.941176,4,-0.897291,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_explosive_second_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_second_survival,explosive_second_survival,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-162.28,0,-162.28,0.0,-54.093333,0.0,,-54.093333,,162.28,32.456,3,1.0,3,-1.0,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_second_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,explosive_second_survival,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-137.07,0,-137.07,0.0,-45.69,0.0,,-45.69,,137.07,27.414,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_control_rejoin_historical_2024,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,control_rejoin_guardrail_identity,control_rejoin_guardrail_identity,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,69,-135.08,542.81,-677.89,0.800735,-1.957681,0.536232,14.670541,-21.184062,0.692527,252.49,47.726972,65,0.942029,4,-0.534991,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_second_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_second_survival,explosive_second_survival,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,64,-134.95,495.56,-630.51,0.785967,-2.108594,0.453125,17.088276,-18.014571,0.948581,324.07,54.866672,59,0.96875,6,-0.416422,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_control_rejoin_historical_2024,s264_lowrank_control,s264_lc,defensive_control,control_rejoin_guardrail_identity,control_rejoin_guardrail_identity,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-133.21,0,-133.21,0.0,-44.403333,0.0,,-44.403333,,133.21,26.642,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
