ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_control_h3_cd5_risk035_ta_val.htm,net_profit=1388.24;pf=1.58;expectancy=5.24;trades=265;win_rate=53.58,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=244.33;recovery=5.68;fill=460;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_routed_s140_reverse_control_h3_cd5_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_control_h3_cd5_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_control_h3_cd5_risk035_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_control_h3_cd5_risk035_rt_val.htm,net_profit=1388.24;pf=1.58;expectancy=5.24;trades=265;win_rate=53.58,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=244.33;recovery=5.68;fill=460;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_oos,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_oos,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_control_h3_cd5_risk035_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_control_h3_cd5_risk035_ta_oos.htm,net_profit=1186.3;pf=1.8;expectancy=6.59;trades=180;win_rate=57.22,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=174.95;recovery=6.78;fill=309;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_routed_s140_reverse_control_h3_cd5_risk035_oos,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_control_h3_cd5_risk035_oos,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_control_h3_cd5_risk035_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_control_h3_cd5_risk035_rt_oos.htm,net_profit=1186.3;pf=1.8;expectancy=6.59;trades=180;win_rate=57.22,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=174.95;recovery=6.78;fill=309;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_tier_a_only_s140_reverse_cd3_h3_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h3_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h3_risk035_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h3_risk035_ta_val.htm,net_profit=1388.24;pf=1.58;expectancy=5.24;trades=265;win_rate=53.58,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=244.33;recovery=5.68;fill=460;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_routed_s140_reverse_cd3_h3_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h3_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h3_risk035_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h3_risk035_rt_val.htm,net_profit=1388.24;pf=1.58;expectancy=5.24;trades=265;win_rate=53.58,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=244.33;recovery=5.68;fill=460;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_tier_a_only_s140_reverse_cd3_h3_risk035_oos,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h3_risk035_oos,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h3_risk035_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h3_risk035_ta_oos.htm,net_profit=1186.3;pf=1.8;expectancy=6.59;trades=180;win_rate=57.22,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=174.95;recovery=6.78;fill=309;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_routed_s140_reverse_cd3_h3_risk035_oos,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h3_risk035_oos,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h3_risk035_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h3_risk035_rt_oos.htm,net_profit=1186.3;pf=1.8;expectancy=6.59;trades=180;win_rate=57.22,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=174.95;recovery=6.78;fill=309;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_tier_a_only_s140_reverse_cd3_h2_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h2_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_tier_a_only_s140_reverse_cd3_h2_risk035_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h2_risk035_ta_val.htm,net_profit=620.55;pf=1.53;expectancy=2.4;trades=259;win_rate=56.37,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=134.35;recovery=4.62;fill=493;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run140A_stage140_reverse_supply_late_concentration_repair_v1__mt5_routed_s140_reverse_cd3_h2_risk035_validation_is,140_adapter_research__reverse_supply_late_concentration_repair,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h2_risk035_validation_is,run140A_stage140_reverse_supply_late_concentration_repair_v1,mt5_routed_s140_reverse_cd3_h2_risk035_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/140_adapter_research__reverse_supply_late_concentration_repair/02_runs/run140A/mt5/reports/Project_Obsidian_Prime_v2_run140A_stage140_reverse_supply_late_concentration_repair_v1_s140_reverse_cd3_h2_risk035_rt_val.htm,net_profit=620.55;pf=1.53;expectancy=2.4;trades=259;win_rate=56.37,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=134.35;recovery=4.62;fill=493;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
