run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary,closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent,hold_bucket
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,11,2025-01-03T18:25:00,2025-01-03T18:55:00,2025-01-03,2025-01-03,2025-01,2025-01,18,18,long,21146.36,21232.66,0.1,0.0,0.0,8.63,8.63,487.54,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,489.6,2.0600000000000023,0.4207516339869285,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,12,2025-01-03T19:00:00,2025-01-03T19:30:00,2025-01-03,2025-01-03,2025-01,2025-01,19,19,long,21213.24,21197.16,0.1,0.0,0.0,-1.61,-1.61,485.93,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,489.6,3.670000000000016,0.7495915032679771,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,13,2025-01-03T19:35:00,2025-01-03T20:10:00,2025-01-03,2025-01-03,2025-01,2025-01,19,20,long,21205.74,21217.66,0.1,0.0,0.0,1.19,1.19,487.12,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,489.6,2.480000000000018,0.5065359477124219,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,14,2025-01-03T20:25:00,2025-01-03T20:55:00,2025-01-03,2025-01-03,2025-01,2025-01,20,20,long,21226.86,21273.16,0.1,0.0,0.0,4.63,4.63,491.75,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,491.75,0.0,0.0,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,15,2025-01-03T21:05:00,2025-01-03T21:40:00,2025-01-03,2025-01-03,2025-01,2025-01,21,21,long,21272.36,21305.54,0.1,0.0,0.0,3.32,3.32,495.07,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,495.07,0.0,0.0,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,16,2025-01-06T16:50:00,2025-01-06T17:25:00,2025-01-06,2025-01-06,2025-01,2025-01,16,17,long,21589.95,21618.12,0.1,0.0,0.0,2.82,2.82,497.89,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,0.0,0.0,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,17,2025-01-06T17:30:00,2025-01-06T18:05:00,2025-01-06,2025-01-06,2025-01,2025-01,17,18,long,21636.7,21636.5,0.1,0.0,0.0,-0.02,-0.02,497.87,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,0.01999999999998181,0.004016951535476071,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,18,2025-01-06T18:15:00,2025-01-06T19:00:00,2025-01-06,2025-01-06,2025-01,2025-01,18,19,long,21641.57,21616.12,0.1,0.0,0.0,-2.55,-2.55,495.32,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,2.569999999999993,0.5161782723091433,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,19,2025-01-06T19:20:00,2025-01-06T20:00:00,2025-01-06,2025-01-06,2025-01,2025-01,19,20,long,21592.32,21552.87,0.1,0.0,0.0,-3.95,-3.95,491.37,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,6.519999999999982,1.3095262005663866,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,20,2025-01-06T20:30:00,2025-01-06T21:00:00,2025-01-06,2025-01-06,2025-01,2025-01,20,21,long,21545.2,21464.87,0.1,0.0,0.0,-8.03,-8.03,483.34,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,14.550000000000011,2.922332242061502,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,21,2025-01-07T17:40:00,2025-01-07T18:05:00,2025-01-07,2025-01-07,2025-01,2025-01,17,18,short,21193.38,21308.46,0.1,0.0,0.0,-11.51,-11.51,471.83,25,5,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,26.060000000000002,5.234087850730082,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,22,2025-01-07T18:05:00,2025-01-07T18:35:00,2025-01-07,2025-01-07,2025-01,2025-01,18,18,long,21308.46,21275.76,0.1,0.0,0.0,-3.27,-3.27,468.56,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,29.329999999999984,5.890859426781013,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,23,2025-01-07T18:45:00,2025-01-07T19:15:00,2025-01-07,2025-01-07,2025-01,2025-01,18,19,long,21267.96,21228.38,0.1,0.0,0.0,-3.96,-3.96,464.6,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,33.289999999999964,6.6862158308059945,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,24,2025-01-08T16:40:00,2025-01-08T17:10:00,2025-01-08,2025-01-08,2025-01,2025-01,16,17,long,21066.86,21115.78,0.1,0.0,0.0,4.89,4.89,469.49,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,28.399999999999977,5.704071180381205,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,25,2025-01-08T17:15:00,2025-01-08T17:45:00,2025-01-08,2025-01-08,2025-01,2025-01,17,17,long,21010.11,21072.66,0.1,0.0,0.0,6.26,6.26,475.75,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,22.139999999999986,4.446765349776053,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,26,2025-01-08T18:00:00,2025-01-08T18:30:00,2025-01-08,2025-01-08,2025-01,2025-01,18,18,long,21123.11,21100.28,0.1,0.0,0.0,-2.28,-2.28,473.47,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,24.41999999999996,4.904697824820736,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,27,2025-01-08T18:35:00,2025-01-08T19:05:00,2025-01-08,2025-01-08,2025-01,2025-01,18,19,long,21125.61,21110.91,0.1,0.0,0.0,-1.47,-1.47,472.0,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,25.889999999999986,5.199943762678501,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,28,2025-01-08T20:10:00,2025-01-08T20:40:00,2025-01-08,2025-01-08,2025-01,2025-01,20,20,long,21084.48,21150.03,0.1,0.0,0.0,6.56,6.56,478.56,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,19.329999999999984,3.8823836590411505,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,29,2025-01-08T20:45:00,2025-01-08T21:15:00,2025-01-08,2025-01-08,2025-01,2025-01,20,21,long,21142.98,21093.41,0.1,0.0,0.0,-4.96,-4.96,473.6,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,24.289999999999964,4.878587639840118,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,30,2025-01-08T21:55:00,2025-01-10T16:55:00,2025-01-08,2025-01-10,2025-01,2025-01,21,16,long,21090.36,20804.61,0.1,0.0,-0.88,-28.58,-29.459999999999997,444.14,2580,516,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,53.75,10.79555725160176,007_>288_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,31,2025-01-10T17:10:00,2025-01-10T17:40:00,2025-01-10,2025-01-10,2025-01,2025-01,17,17,short,20670.48,20842.81,0.1,0.0,0.0,-17.23,-17.23,426.91,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,70.97999999999996,14.256160999417537,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,32,2025-01-10T19:05:00,2025-01-10T19:35:00,2025-01-10,2025-01-10,2025-01,2025-01,19,19,short,20664.36,20738.68,0.1,0.0,0.0,-7.43,-7.43,419.48,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,78.40999999999997,15.748458494848252,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,33,2025-01-13T17:20:00,2025-01-13T17:50:00,2025-01-13,2025-01-13,2025-01,2025-01,17,17,long,20569.78,20660.95,0.1,0.0,0.0,9.12,9.12,428.6,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,69.28999999999996,13.916728594669497,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,34,2025-01-13T18:50:00,2025-01-13T19:25:00,2025-01-13,2025-01-13,2025-01,2025-01,18,19,long,20589.4,20627.08,0.1,0.0,0.0,3.77,3.77,432.37,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,65.51999999999998,13.159533230231574,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,35,2025-01-13T20:05:00,2025-01-13T20:40:00,2025-01-13,2025-01-13,2025-01,2025-01,20,20,long,20670.4,20680.2,0.1,0.0,0.0,0.98,0.98,433.35,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,64.53999999999996,12.962702604993066,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,36,2025-01-13T20:50:00,2025-01-13T21:20:00,2025-01-13,2025-01-13,2025-01,2025-01,20,21,long,20691.65,20626.2,0.1,0.0,0.0,-6.55,-6.55,426.8,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,71.08999999999997,14.278254232862675,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,37,2025-01-13T21:55:00,2025-01-14T16:55:00,2025-01-13,2025-01-14,2025-01,2025-01,21,16,long,20667.03,20792.77,0.1,0.0,-0.44,12.57,12.13,438.93,1140,228,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,58.95999999999998,11.841973126594224,006_97_to_288_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,38,2025-01-14T17:05:00,2025-01-14T17:35:00,2025-01-14,2025-01-14,2025-01,2025-01,17,17,long,20802.97,20779.89,0.1,0.0,0.0,-2.31,-2.31,436.62,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,61.26999999999998,12.305931028942133,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,39,2025-01-14T17:50:00,2025-01-14T18:20:00,2025-01-14,2025-01-14,2025-01,2025-01,17,18,long,20754.72,20685.27,0.1,0.0,0.0,-6.95,-6.95,429.67,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,68.21999999999997,13.701821687521335,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,40,2025-01-14T20:15:00,2025-01-14T20:50:00,2025-01-14,2025-01-14,2025-01,2025-01,20,20,long,20668.34,20777.89,0.1,0.0,0.0,10.96,10.96,440.63,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,57.25999999999999,11.50053224607845,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,41,2025-01-14T20:55:00,2025-01-14T21:30:00,2025-01-14,2025-01-14,2025-01,2025-01,20,21,long,20789.34,20767.89,0.1,0.0,0.0,-2.15,-2.15,438.48,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,59.40999999999997,11.932354536142515,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,42,2025-01-15T17:50:00,2025-01-15T18:20:00,2025-01-15,2025-01-15,2025-01,2025-01,17,18,long,21143.68,21136.85,0.1,0.0,0.0,-0.68,-0.68,437.8,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,60.089999999999975,12.068930888348827,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,43,2025-01-15T18:25:00,2025-01-15T18:55:00,2025-01-15,2025-01-15,2025-01,2025-01,18,18,long,21134.68,21062.35,0.1,0.0,0.0,-7.23,-7.23,430.57,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,67.32,13.52105886842475,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,44,2025-01-15T19:15:00,2025-01-15T19:45:00,2025-01-15,2025-01-15,2025-01,2025-01,19,19,long,21102.68,21146.48,0.1,0.0,0.0,4.38,4.38,434.95,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,62.94,12.641346482154692,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,45,2025-01-15T19:50:00,2025-01-15T20:25:00,2025-01-15,2025-01-15,2025-01,2025-01,19,20,long,21151.8,21160.73,0.1,0.0,0.0,0.89,0.89,435.84,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,62.05000000000001,12.462592138825848,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,46,2025-01-16T17:35:00,2025-01-16T18:15:00,2025-01-16,2025-01-16,2025-01,2025-01,17,18,long,21162.77,21228.32,0.1,0.0,0.0,6.56,6.56,442.4,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,55.49000000000001,11.145032035188498,002_7_to_12_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,47,2025-01-16T18:20:00,2025-01-16T18:50:00,2025-01-16,2025-01-16,2025-01,2025-01,18,18,long,21220.77,21164.2,0.1,0.0,0.0,-5.66,-5.66,436.74,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,61.14999999999998,12.281829319729255,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,48,2025-01-16T18:55:00,2025-01-16T19:25:00,2025-01-16,2025-01-16,2025-01,2025-01,18,19,long,21167.65,21199.07,0.1,0.0,0.0,3.14,3.14,439.88,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,58.00999999999999,11.65116792865894,001_<=6_m5_calendar
run364AW_review_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,49,2025-01-16T19:30:00,2025-01-16T20:00:00,2025-01-16,2025-01-16,2025-01,2025-01,19,20,long,21216.52,21180.07,0.1,0.0,0.0,-3.65,-3.65,436.23,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,497.89,61.65999999999997,12.384261583883985,001_<=6_m5_calendar
