time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,price_basis,open,high,low,close,tick_volume,spread_points,real_volume,time_basis,timezone_status
1776128400,1776128700,VIX,VIX,M5,Bid,20.59,20.59,20.48,20.48,22,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776128700,1776129000,VIX,VIX,M5,Bid,20.47,20.51,20.46,20.51,19,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129000,1776129300,VIX,VIX,M5,Bid,20.5,20.51,20.49,20.51,6,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129300,1776129600,VIX,VIX,M5,Bid,20.5,20.51,20.48,20.49,14,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776129600,1776129900,VIX,VIX,M5,Bid,20.51,20.51,20.5,20.51,15,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130200,1776130500,VIX,VIX,M5,Bid,20.52,20.52,20.52,20.52,1,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130500,1776130800,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,1,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776130800,1776131100,VIX,VIX,M5,Bid,20.52,20.53,20.48,20.51,22,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131400,1776131700,VIX,VIX,M5,Bid,20.48,20.48,20.47,20.47,2,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132000,1776132300,VIX,VIX,M5,Bid,20.46,20.48,20.46,20.47,6,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132300,1776132600,VIX,VIX,M5,Bid,20.46,20.46,20.43,20.45,5,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132600,1776132900,VIX,VIX,M5,Bid,20.43,20.46,20.43,20.46,12,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776133500,1776133800,VIX,VIX,M5,Bid,20.47,20.47,20.47,20.47,1,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776133800,1776134100,VIX,VIX,M5,Bid,20.47,20.48,20.47,20.47,5,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776134100,1776134400,VIX,VIX,M5,Bid,20.48,20.48,20.47,20.47,4,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776134700,1776135000,VIX,VIX,M5,Bid,20.46,20.48,20.46,20.48,4,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135300,1776135600,VIX,VIX,M5,Bid,20.51,20.51,20.49,20.51,5,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135600,1776135900,VIX,VIX,M5,Bid,20.53,20.53,20.51,20.51,5,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135900,1776136200,VIX,VIX,M5,Bid,20.51,20.52,20.51,20.51,10,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776136200,1776136500,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,3,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776136800,1776137100,VIX,VIX,M5,Bid,20.49,20.51,20.48,20.51,7,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776137400,1776137700,VIX,VIX,M5,Bid,20.48,20.51,20.48,20.51,11,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776137700,1776138000,VIX,VIX,M5,Bid,20.49,20.51,20.49,20.51,10,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776138000,1776138300,VIX,VIX,M5,Bid,20.49,20.51,20.49,20.51,6,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776138300,1776138600,VIX,VIX,M5,Bid,20.49,20.51,20.48,20.51,9,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776139800,1776140100,VIX,VIX,M5,Bid,20.52,20.53,20.51,20.51,4,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776140100,1776140400,VIX,VIX,M5,Bid,20.51,20.52,20.51,20.52,2,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776140700,1776141000,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,2,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776141000,1776141300,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,3,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776141300,1776141600,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,4,22,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776141600,1776141900,VIX,VIX,M5,Bid,20.51,20.51,20.51,20.51,1,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776142200,1776142500,VIX,VIX,M5,Bid,20.51,20.52,20.48,20.51,9,21,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
