run_id,adapter_id,split,status,fallback_enabled,fallback_used_count,notes
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,oos,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold5,validation,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold5,oos,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4_flatclose,validation,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4_flatclose,oos,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4_reentry12,validation,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4_reentry12,oos,diagnostic_missing_required_but_disabled_for_stage250_decision_binding_repair,0,0,Stage250 isolates Tier A routed decision-surface binding; Tier B fallback remains disabled by prior fallback-only damage memory.
