run_id,input_path,exists,sha256,role,timestamp_boundary(시점 경계),claim_boundary(주장 경계)
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/final_decision.json,True,d44f31eb9023c1bd14d7843aca804861413cfcd9077271653db6918c91537027,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/required_gate_coverage_audit.csv,True,1205140e4e5c0dab8fef995babb4dc53f46f36c90afcfad780408644f7a095eb,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/pf_drawdown_parameter_neighborhood_queue.csv,True,3b70a97b3ea09767c47e7079b22173989117f0fa67ecc44718df9a78f3f23597,parameter_queue(파라미터 대기열),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/run364AA_scout_queue.csv,True,cb8ff6916e7f7658496c32cad795c5ebb9b9e173f6d31e25b1c3b693d29eeb19,scout_queue(탐색 대기열),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/cost_session_stress_zone_candidates.csv,True,fe697c3922025b33debd42fc044a65e9a1ca34916f79ad983c6ed88a266defce,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/simple_filter_proxy_density_audit.csv,True,3415f2da283bb3ede69ddaede3c288f9153a2c612cbd19a99a06ff7fe511f38d,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/account_state_drawdown_guardrail_table.csv,True,f6db856320ee1023fe26b87e2258781821759c249c390f15a3681c3ccea64451,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/selected_runtime_candidate.json,True,9a215ecf4c6a0e32b264027951139895d669cef3f8385a04a86b10402aba869c,baseline_proxy_candidate(기준 프록시 후보),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/expected_tapes/dual_side_selected_expected_trade_tape.csv,True,45d1b81f8b5ef0571a994fd2dfda3f95c092b966c45eeb1c76ac566877e1238d,baseline_expected_trade_tape(기준 예상 거래 테이프),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/dual_side_runtime_surface.csv,True,eaf18d991a57408c5925f2ed13590ffeca7de30e673fbd55c88eaaae784fd3a1,supporting_evidence(보조 근거),"entry-known guardrail replay; no post-entry feature use(진입 시점 가드레일 재생, 진입 후 피처 미사용)",research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
