run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:50:00,2025-01-02 17:50:00,12,0.1,21051.3,21040.8,-1.05,-1.05,0,0,13.892,9.42,-0.0755831,early,vol_high,downtrend,adx_gt25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-03 16:35:00,2025-01-03 17:35:00,12,0.1,21080.5,21101.8,2.13,2.13,0,0,10.742,7.02,0.198287,early,vol_low,downtrend,adx_20_25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-03 17:45:00,2025-01-03 18:45:00,12,0.1,21124.7,21220.7,9.59,9.59,0,0,10.142,3.958,0.945573,early,vol_high,downtrend,adx_20_25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-03 21:40:00,2025-01-06 17:10:00,810,0.1,21306.7,21586.2,27.95,26.74,-1.21,0,29.976,8.358,0.892047,late,feature_missing,feature_missing,feature_missing,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-06 17:15:00,2025-01-06 18:15:00,12,0.1,21612.2,21640.4,2.82,2.82,0,0,4.305,2.133,0.655052,early,vol_high,downtrend,adx_20_25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-06 18:30:00,2025-01-06 19:30:00,12,0.1,21648.6,21586.1,-6.25,-6.25,0,0,0.08,7.345,-78.125,mid,feature_missing,feature_missing,feature_missing,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,7,sell,2025-01-07 17:40:00,2025-01-07 18:40:00,12,0.1,21193.4,21305.7,-11.23,-11.23,0,0,3.125,14.175,-3.5936,early,vol_high,downtrend,adx_gt25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-08 16:35:00,2025-01-08 17:35:00,12,0.1,21137.2,21067.7,-6.96,-6.96,0,0,3.268,14.07,-2.12974,early,vol_mid,downtrend,adx_20_25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-10 16:35:00,2025-01-10 16:55:00,4,0.1,20930.8,20804.6,-12.62,-12.62,0,0,0.78,14.895,-16.1795,early,vol_high,downtrend,adx_gt25,spread_low
run12F_catboost_feature_driver_mask_probe_v1,mt5_routed_mask_historical_vol_20_validation_is,validation,Tier A+B,routed_total,10,sell,2025-01-10 16:55:00,2025-01-10 17:55:00,12,0.1,20804.6,20809.6,-0.5,-0.5,0,0,15.675,8.962,-0.0318979,early,vol_high,downtrend,adx_gt25,spread_low
